,uniq_id,product_name,summary,review_text,reviewer,helpful,rating,sentiment
641,B000A8AX2W:too_commercialized_and....:mark33_mark33,Warren Millers Impact: DVD: Warren Miller,Too commercialized and....,"I bought this movie without seeing it first and have now watch it at least two times through. Some chapters, I watch several more times.

This movie has three things against it. First, I was very disappointed with the number of product placements in this movie. It takes alot away from the whole movie. Second, it has too much of the same stuff that can be seen in any recently released WM movie. Same people doing the same exact things. Third, the sound track was way below par.

Im still a Warren Miller fan and the movie does have some good ski footage. But, I dont think the WM bunch went out of their way to make this a good ski movie.",Mark33 Mark33,71,2,0
642,0767812115:getting_my_feet_wet.:martin_j.,"Swept from The Sea: DVD: Vincent Perez,Rachel Weisz,Ian McKellen,Joss Ackland,Kathy Bates,Tom Bell,Zo� Wanamaker,Tony Haygarth,Fiona Victory,William Scott-Masson,Eve Matheson,Dave Hill,Roger Ashton-Griffiths,Matthew Scurfield,Margery Withers,Janine Duvitski,Willie Ross,Janet Henfrey,Paul Whitby,Bob Smith (IX),Beeban Kidron",Getting my feet wet.,"This is a sad little gem of a movie.  I really liked that the plot explored more themes than just romantic love. The story had as much to do with issues of identity, community, and fidelity.  In my opinion, there were a few technical and narrative flaws that kept the film from attaining the level of greatness that it should have achieved, especially when considering the quality of the performances.  The slight quiver in Weisz's voice was right on target as was Perez's accent. The rest of the illustrious cast was more than capable. Considering the type of story and the setting, I can't help but think that a three-part mini-series would have been a more appropriate treatment than a feature film.  I emerged from watching the movie with a feeling  that there was a lot more to explore beneath the surface of each character",martin j.,100,4,1
643,"B00008R9KD:blah,_blah,_blah...:rion_x._""bry-boy""","It's My Party: DVD: Margaret Cho,Bruce Davison,Lee Grant,Devon Gummersall,Gregory Harrison,Marlee Matlin,Roddy McDowall,Olivia Newton-John,Bronson Pinchot,Paul Regina,George Segal,Eric Roberts,Steve Antin,Dimitra Arliss,Christopher Atkins,Dennis Christopher,Ron Glass,Lou Liberatore,Victor Love,Peter Murnik,Randal Kleiser","BLAH, BLAH, BLAH...","this has got to be the WORST film I've ever seen. its not sad. Its not funny, jest over blow mellow dramatic garbage. I don't have any sympathy toward nick in this movie, because he does give you anything to work with or want to keep him. the actor is the worst of all. i cant tell if he's sad in some seens, or angry or jest retarded. I've seen some sad movies but this one jest sucks, I guess its aimed at a different time of homosexuals instead of the present. it probably worked better back in 96'. but this movie is SO SO SO BAD. its embarrassing. do not rent it or buy it or view it on television.
NOTE'S: THIS FILM HAD  SOME GREAT TALENT
A song from Olivia Newton Jon, and (one of my most personal favorites) Mila AND my favorite comedians Margaret Cho. She's to good but...why this film, she (and Mila ) are to good for some want to be tearjerker movie like this.","rion x. ""bry-boy""",7,1,0
644,B000GIXEIG:dont_waste_your_time:m._davis,"Beowulf  Grendel: DVD: Sturla Gunnarsson,Gerard Butler,Ingvar Eggert Sigur�sson,Stellan Skarsg�rd,Sarah Polley,Eddie Marsan,Tony Curran,Martin Delaney,Rory McCann,Ronan Vibert,Hringur Ingvarsson,Spencer Wilding,Gunnar Eyj�lfsson,Philip Whitchurch,Mark Lewis (VIII),Elva �sk �lafsd�ttir,�lafur Darri �lafsson,Steinunn �l�na �orsteinsd�ttir,G�sli �rn Gar�arsson,Gunnar Hansson,Benedikt Clausen",Dont waste your time,"This was the most obnoxious time waster I have ever witnessed.  I kept waiting for the Monty Python Troup to show up.  The acting was horrid.  What was with the rocks and urinating on the door??  I found myself rooting for Grendel. Of the 33 people in the theater, 10 got up and left half way through.  This was a story of great heros, not neurotic children.  Too bad Gerard Butlers career has come to this. I hope the Beowulf saga ends here and no attempt is made to do a sequel as discussed in the director interview.  I would have been ashamed to put my name on this piece of work",M. Davis,25,1,0
645,"B00003CXPS:rockin'_comedy:corey_turner_""the_musician""","Little Nicky (New Line Platinum Series): DVD: Adam Sandler,Patricia Arquette",Rockin' Comedy,"What do you get when you have rock the devil's son and Adam Sandler pLaying the devil's son?You get Little Nicky.This is the strangest movie Adam Sandler has possibly ever played in.

You have two of the devil's sons who want to be the devil themselves and you have Nicky the nice as can be son.The devil doesn't think any of his children are good enough to take his place yet until he tells them otherwise.Little Nicky could care less but his two brothers are outraged.Rioting and leaving hell.Making it impossible for souls to enter or leave.All except for Nicky.He must leave his do gooder life and head to Earth and save his father and all the humans in general.Having a left hell he now has only himself and a little dog companion (Beefy).

Nicky has to learn to live a humans life and capture his two twisted brothers in a mystical flask.Balancing those two and the fact that he can't ""release the evil"" Nicky finds himself dazed and confused.The movie had some really cool side characters like two rockers/satin enthusiasts.The music is awsome with some good old Ac/Dc and the comedy is actually funny.Many say the jokes are kinda lame in this film i couldn't find a reason to critique this movie otherwise.The extras are great featuring an in depth look at metal bands and rock in general.
A must rent","Corey Turner ""The Musician""",0,5,1
646,"B000BNX4NG:yip,_yip,_yip...:brody's_mommy","Backyardigans - Polka Palace Party: DVD: Dave Palmer (III),Robert Scull,Bill Giggie,Mike Shiell,Kristin Klabunde,Corwin C. Tuggles,Jonah Bobo,Maria Darling,Nathalie Haneveld,Leon G. Thomas III,Sean Curley,Reginald Davis Jr.,Jamia Simone Nash,Thomas Sharkey (III),Naelee Rae,LaShawn Jefferies,Zach Tyler,Jordan Coleman","Yip, Yip, Yip...","Love it...love them all.  Disagree about the pace of this one.  Heart of the Jungle is great even though it is slower and you have to own this one just to get the Tea Party show.

It is a must have.  Even if it is just for Polka Palace which is great unto itself.",Brody's Mommy,0,5,1
647,B00004TVWI:bastardized!!:michael_k._beusch,"Mission: Impossible: DVD: Tom Cruise,Jon Voight,Emmanuelle B�art,Henry Czerny,Jean Reno,Ving Rhames,Kristin Scott Thomas,Vanessa Redgrave,Dale Dye,Marcel Iures,Ion Caramitru,Ingeborga Dapkunaite,Valentina Yakunina,Marek Vasut,Nathan Osgood,John McLaughlin,Rolf Saxon,Karel Dobry,Andreas Wisniewski,David Shaeffer,Brian De Palma",Bastardized!!,"Mission:Impossible, the TV series, told the adventures of the Impossible Missions Force -- an elite team of covert operatives who were sent to overthrow mob kingpins, foreign dictators, terrorists and others who threatened the security of the United States. Rather than engage in James Bond-like shoot outs, the IMF team worked together to covertly neutralize threats, leaving little or no trace of their involvement. Although the IMF had a leader (Steven Hill as Dan Briggs and Peter Graves as Jim Phelps), there was no star of the group -- just a bunch of individuals working together to achieve its objective. A truly groundbreaking show.

Along comes Brain De Palmas catastrophe of a remake, starring that couch-jumping Scientologist Tom Cruise. Within half an hour of the film starting, the entire IMF team, save for Cruise, is killed off, Jim Phelps (Jon Voight) is exposed as a double agent and basically the entire concept of the original Mission:Impossible is shot to hell. Granted, Ving Rhames and Jean Reno are present as Cruises new team, but Mission:Impossible is quickly bastardized as yet another Tom Cruise vehicle where he preens and postures. Making a film called Mission:Impossible into a star vehicle goes against the spirit of the original TV series. Its obscene what Tom Cruises ego has done to Bruce Gellers original concept. This is just another action film with Mr. Cruise flashing his toothy smile and saving the world all by himself. See the original TV series and skip this piece of bastardized trash",Michael K. Beusch,63,1,0
648,B00005JKG5:hindsight_is_20/20:discerning_reader,"Flashdance: DVD: Jennifer Beals,Sunny Johnson",Hindsight is 20/20,"Believe it or not, I actually wanted to watch this movie.  I've seen almost everything else Adrian Lyne has done and respect his shallow talent enough to be interested in his early efforts.

(I watched _Jacob's Ladder_ because I remembered an intriguing preview on a VHS cassette I watched as a kid and learning that it was a significant influence on _Silent Hill_ sealed the deal; My girlfriend owns a copy of Lyne's version of _Lolita_; _Fatal Attraction_ was a girlfriend induced rental; I watched the TV version of _Indecent Proposal_; I haven't seen _9 1/2 Weeks_ but I read the book.)

Flashdance is also one of those pieces of pop culture that are so influential that you recognize references even if you've never seen it.  And I always wanted to hear the song ""Maniac"" in its original context, so when I found it on an acquaintances shelf I popped it in.

So, how was it?

Not too bad.  Not great by any means, or even really that good (_Lolita_ and _Jacob's Ladder_ are both quite good) but interesting enough to keep me awake after a long day of work.  The plot is a by-the-book ""believe in your dreams"" story with really lame dialog, but its development is intercut with extended dancing sequences that are so long and frequent that at times it felt like I was watching an abstract silent film.  I don't know squat about dancing, but the choreography seemed innovative, at least for its time.

I can't even remember the names of the characters, but all in all, I have to admit that it was kind of neat.

Also, if you watch it with the subsequent 20+ years of movies in mind, _Flashdance_ can be seen as sort of an omen of all bad things to come from Hollywood:  It's a movie by a director whose only previous experience was in music videos and commercials, one whose screenplay was an early effort by hack Joe Esterhasz and was produced by Jerry Bruckheimer!  Taken collectively these elements are probably responsible for about 60% of all crap movies made since",discerning reader,0,2,0
649,B000A7LR82:heartbreaking_film:nemesis,"Turtles Can Fly: DVD: Soran Ebrahim,Avaz Latif,Saddam Hossein Feysal,Hiresh Feysal Rahman,Abdol Rahman Karim,Ajil Zibari,Bahman Ghobadi",Heartbreaking film,"One of the best films I have seen: captures the lack of humanity and humanity of this world simaltaneously. Humanises conflict. Has the ability to make you laugh and cry. Draws attention to the plight of children and humanises the children of the Middle East. I would recommend this film to everyone with a conscience as essential viewing. Having said that, it did plunge me into depression so perhaps I should urge caution",Nemesis,0,4,1
650,6305513406:where_no_man_has_gone_before!:,"Star Trek - The Original Series, Vol. 1, Episodes 2  3: Where No Man Has Gone Before/ The Corbomite Maneuver: DVD: Star Trek Original Series",Where no man has gone before!,"These were the first two with Captain Kirk.  I have to admitt that I own all 40 volumes.  Yet I still may get the box sets.  Each episode runs for 50 minutes.  Longer than a 45 minute episode of The Next Generation, but shorter than the unaired 63 minute pilot; The Cage",,0,5,1
651,B00014NF34:streets_music_arts_culture__knowledge:,Smack: Platinum Edition: DVD: Various Artists,Streets Music Arts Culture  Knowledge,"SMACK volume 1 represents the streets, music, arts, culture and knowledge of the hip-hop generation. SMACK takes a deeper look into the lives of celebrities in their natural settings through on the spot interviews, from backstage to the studios. Features recording artists 50 Cent, Busta Rhymes, and Eminem dissing Ja Rule in a never before seen interview. Then spend a week in Miami with Cam'ron and the Diplomats, and Pharrell beat boxing with Fam-Lay.Hang with P. Diddy as he hypes a harlem street corner battle and much more",,57,5,1
652,B0009P42VE:thanks_amazon:w._c._harrison,"Monty Python and the Holy Grail (UMD PSP Disc): DVD: Connie Booth,Elspeth Cameron,Graham Chapman,John Cleese,Carol Cleveland,Rita Davies,Bee Duffell,Mitsuko Forstater,Terry Gilliam,Eric Idle,Neil Innes,Sandy Johnson,Terry Jones,Sally Kinghorn,Michael Palin,Sandy Rose,Romilly Squire,Avril Stewart,John Young,Mark Zycon",Thanks Amazon,"I had to contact Amazon five times about this item.  I ordered it on 10-1 and it didnt ship for several weeks.  Then when I check my account, the description had changed to UMD for PSP.  You will not get the DVD if you order this.  I eventually cancelled mine.  Amazon is using the wrong cover art and the wrong disc specs for this title and doesnt seem too worried about correcting this.  DO NOT ORDER",W. C. Harrison,100,1,0
653,B000AA4F74:depends_on_what_you_want:bookloversfriend,"Devil in the Flesh: DVD: Marco Bellocchio,Maruschka Detmers,Federico Pitzalis,Anita Laurenzi,Alberto Di Stasio,Riccardo De Torrebruna,Catherine Diamant,Anna Orso,Lidia Broccolino,Stefano Abbati,Claudio Botosso,Germano Basile,Brunella Casolari,Luciano DAmico,Lorenzo DAvanzo,Raffaele De Nuccio,Riccardo Diana,Viviana Fedeli Andri,Francesco Firpo,Doris Gean Foster,Claudio Lorimer",depends on what you want,"Each scene is one shot, and that shot goes on and on and on, sometimes staying with the same act or lack of action.  This film is pretension personified, but thats okay.  Many people cant tell the difference between pretension and art.  The music too is full of squeaks and squawks.  In case you didnt know, that means that the music too is high art.

There is no story.  Boy and girl see each other, and without preliminaries hit the sack.  We see boy  girl here, there, in the sack, here, there, in the sack, etc.  Occasionally we get a shot of some of the other characters.

Because of the lack of dynamics, the film is not effective, either as drama or as eroticism.  Ironically, The Summer of 42 was much more erotic even without any nudity (which would have helped).

The vaulted sex scenes are three in number, chest and shoulders, and they last about three minutes each.  The much-touted fellatio scene is actually surprisingly good, more convincing than the love scenes.

There are also a few brief full-frontal scenes of the star, who has a gorgeous body (hence, the two star rating).

Bottom line: the only reason to see this movie is the nudity and the sex.  But there are many better movies for that.  So, only if you need the pretentiousness in order to permit yourself to see a sex movie should you see this.",bookloversfriend,100,2,0
654,"B0007M2234:im_not_an_expert,_but_this_movie_sucks:cornelius_the_don","F for Fake - Criterion Collection: DVD: William Alland,Jean-Pierre Aumont,Peter Bogdanovich,Joseph Cotten,Gary Graver,Andr�s Vicente G�mez,Laurence Harvey,Clifford Irving,Oja Kodar,Christian Odasso,Julio Palinkas,Fran�ois Reichenbach,Paul Stewart,Nina Van Pallandt,Alexander Welles,Fran�oise Widhoff,Richard Wilson,Elmyr de Hory","Im not an expert, but this movie sucks","Seriously, I am an expert, and this movie sucks. But, imagine for a moment--yes, stop and withdraw from your metaphysical prejudices--a movie whose premise is truly profound, strikingly engaging, and culturally challenging--that art is only such relative to those individuals, those `experts, whose tastes, likes and dislikes, decide it so. Given that aesthetic claims are empirically nonsensical--a matter of pure subjective opinion--why is it that some art is valued at all while some not at all? Besides this interesting question, which is put forth explicitly, without the pretentious riddles of terrible poetry, and in about 60 seconds, the rest of the movie is obnoxious editing and narration. Avoid at all costs.",Cornelius The Don,0,1,0
655,B000G0O5LE:you_can't__go_wrong_with_these_two_dvds!:beetle_freak,Sesame Street: Halloween Bonus Pack: DVD: Sesame Street,You can't  go wrong with these two DVDs!,"We have both of these, although we purchased them seperately. Save yourself the time and money and just get them together. The Magical Halloween Adventure has characters picking out costumes to wear and then it goes into hayrides, pumpkin patches, carving pumpkins and making cider. There is a cute songs about monsters not being scary. The Elmo Says Boo! one has cute songs with different poeple and charcters and of course has Elmo all over it. We have had these since my daughter was 2 and she has never expressed fear about them or anything like that. In my opinion, they are not scary. Also, we watch them year round...especially the Elmo one. She will pull it out and ask for it...who knew you could have Halloween in July??",Beetle Freak,0,5,1
656,B0007TV68Y:a_monotonous_travelogue_that_might_be_of_interest_to_those_whove_read_his_books:jason_mierek_uniqueness_is_ubiquitous,Exploring the Da Vinci Code: Henry Lincolns Guide to Rennes-le-Ch�teau: DVD: Henry Lincoln,A monotonous travelogue that might be of interest to those whove read his books,"Perhaps this video will satisfy the readers of Lincolns various works, such as The Sacred Place, The Messianic Legacy, and Holy Blood, Holy Grail, or at least show them the places discussed in detail within those books. The DVD will probably be a fine asset for those currently reading the aforementioned books.

However, it is simply not successful as a stand-alone video or as a video about The Da Vinci Code. The narrator, Mr. Lincoln, takes us through the quaint and beautiful countryside of the Languedoc, home to the Cathar heresy and the Albigensian Crusade, and points out some interesting details in his wandering. Yet he rarely ties the details together into a coherent picture, and often makes comments that would seem to undercut the very idea that he intends to create a coherent picture. As well, he relishes in showing the destruction wrought to many of these mysterious details by treasure hunters and vandals (many inspired, it would seem, by Lincolns books) and repeatedly editorializes against their actions. I finally fell asleep at around the 90 minute mark---I cannot imagine what else Mr. Lincoln could have found to drone on about for the remaining half hour.",Jason Mierek uniqueness is ubiquitous,0,2,0
657,B00005221I:substandard__unacceptable_dvd_quality_-_cheesy__inferior_episodes:annessa_r._bailey,"Buffy the Vampire Slayer - The Complete First Season: DVD: Sarah Michelle Gellar,Nicholas Brendon",Substandard  unacceptable dvd quality - cheesy  inferior episodes,"What a disappointing purchase this was!  I have never purchased a dvd set that was this bad in quality without it being pirated. Actually, Ive seen vhs copies with better audio/video quality.  If I had not purchased the set from Amazon itself I would have thought, I did get a cheap bootleg. The sound is a bit flat, which I could deal get over, but the picture quality is just horrendous! All of the episodes are grainy, pixilated, and some even blur a bit. There are whole episodes where the show is so dark you can hardly tell what is going on. Its a waste of money to buy dvds like this. Shame on Fox for releasing them this bad!

As for the show itself, well, it would be kind to say it was okay. In truth, it is not that great. I wonder how the show made it to season two at all. The acting was bad, the dialog was atrocious, the stories were subpar; I could go on, but I think you get the idea. Usually, a shows first season is the best or at the least good enough to make you want to see the next run, but not this one.

In short, DO NOT buy this set even if you are a fan. You can tape reruns on the FX channel in better quality!",Annessa R. Bailey,16,1,0
658,B0000DIJOW:only_for_the_kids!:finally!_the_rock_has_returned_to_amazon,"WWE - The Ultimate Ric Flair Collection: DVD: Ric Flair,WCW",Only for the kids!,"What do we do
When first started watching wrestling in my early teens, Ric Flair was a hero of mine, he matches were funny and he cut the best promos ever.

So when this DVD came out I got it immediately, hoping to relive my youth, but I realized something. All the matches are the same, there long and dull, the same moves are done over and over, and the matches only pick up when Flair opponent takes the advantage. There is nothing wrong with long matches, if that are done well, like the Iron man match between Bret Hart and Shawn Michaels, but it feels like these matches are long of the sake of being long, so it can show Flairs endurance.

I also noticed Flair is so repetitive, all wrestler use trademark moves, but flair has been using the same handful of moves his entire life, for example, chop...woo...flair flop...figure four...cheat....win, that not a description of one flair match, thats every flair match. When I started watching wrestling I only saw his WWF matches, so it all looked new to me, when you watch his matches back to back you realise how boring they are. Other wrestler have put together DVD, which shows a variety of different matches such as Eddie Guerrero, Chris Benito, Bret Hart  Shawn Michaels, all top wrestler adopt to there opponents, Flair expects his opponents to adopt to him, thats way all his matches are the same.

The only thing worst then his DVD is his book, I lost all respect for Flair after a read his book, it seem that he is just like HHH and Shawn Michaels in that he does not have the balls to say anything to anyone to their face, put does it behind their backs. He bashes Mick Foley for being a stunt man, who only does gimmick matches, so whats HHH, a guy flair calls great, can anyone name a good HHH match that isnt a gimmick match (WM X-7 against the undertaker does not count because it turns into a street fight). He says Foley kisses the writers asses when everybody knows that he is the ultimate back stage player, who used booking rights to award himself 16 world titles. He critises Bret Hart for not putting over Shawn Michaels at Survivors Series 97, when he was called upon to job to Lex Luger before he left who the WWF. he refused and took the title with him to WWF, brining the WCW to its knees.

After watching this DVD, reading his book, and seeing how his using backstage politics at the WWE now, to keep himself in the limelight, its fair to say the Ric Flair is one of the most overrated wrestler in history and by the way I could have won 16 world title if I had my friends booking the show
.",Finally! The Rock has returned to Amazon,50,1,0
659,B000BB96LW:euuuwww......creepy!:zoe_paris,"Charlie and the Chocolate Factory: DVD: Tim Burton,Johnny Depp,Freddie Highmore,David Kelly,Helena Bonham Carter,Noah Taylor,Missi Pyle,James Fox,Deep Roy,Christopher Lee,Adam Godley,Franziska Troegner,AnnaSophia Robb,Julia Winter,Jordan Fry,Philip Wiegratz,Blair Dunlop,Liz Smith,Eileen Essell,David Morris (XVI),Nitin Chandra Ganatra",Euuuwww......Creepy!,"This movie creeped me out and not in a good way. Johnny Depp is an awesome actor and I usually find him sexy but in THIS stinker I find him really creepy and gross. Maybe its the Michael Jackson-ish look he has going on with the black wig and white face. Could they have picked a more horrible look for WW? It looked like they took him to a costume store and put a 10$ wig and 5$ clown makup on him! I love Tim Burtons other movies but this one sucked BIGTIME! It gives a new perspective on Willy Wonka but this Willy is someone I would keep kids AWAY from. This movie is childish if youre an adult and pales compared to the original. If youre a kid its way too dark and scary and has some adult humor which will leave kids asking Auntie Zoe, what does that mean? When are screenwriters going to figure it out? EITHER WRITE A KIDS MOVIE OR WRITE A GROWNUP MOVIE!!! Its really hard to do both in the same film. It seems like when writers try to make movies that appeal to adults and kids, they end up appealing to nobody! Maybe I am biased because I loved the original Gene Wilder version. I would have been open to seeing a remake if it was GOOD but this movie was dissapointing. Its amazing how so much money and effort go into special effects and expensive sets and the script itself is hollow with lousy characters. The whole thing just had a creepy vibe with almost sadistic undertones. The only reason I gave it 2 stars instead of 1 is because I love Depp and Burton, if you are not a fan of either, dont waste your time with this steaming pile of poo!",Zoe Paris,25,2,0
660,"B000F7CMRW:the_details_are_wrong,_the_big_picture_is_inexistant:housemaidsknee_housemaidsknee","Syriana (Full Screen Edition): DVD: Kayvan Novak,George Clooney,Amr Waked,Christopher Plummer,Jeffrey Wright,Chris Cooper,Robert Foxworth,Nicky Henson,Nicholas Art,Matt Damon,Amanda Peet,Steven Hinkle,Daisy Torm�,Peter Gerety,Richard Lintern,Jocelyn Quivrin,Mazhar Munir,Shahid Ahmed,Bikram Singh Bhamra,Roger Yuan,Stephen Gaghan","The details are wrong, the big picture is inexistant","The details are all fine if you dont know the middle east - but are not well researched and inconsistent.  I wont bore you with the list.

All the big picture takeaway is that the middle east and big oil are a complicated business with many parties that have a big stake.  Tell us something new.

The overall storyline does not have much else going for it - I was expecting more intrigue, a more synthesized story line.  A disappointment.",Housemaidsknee Housemaidsknee,0,2,0
661,B0007XBKP4:believe_it_or_not..._its_terrible._:stephen_v._funk,"Whats New Pussycat: DVD: Clive Donner,Peter Sellers,Peter OToole,Romy Schneider,Capucine,Paula Prentiss,Woody Allen,Ursula Andress,Eddra Gale,Katrin Schaake,El�onore Hirt,Jean Par�d�s,Jacques Balutin,Jess Hahn,Howard Vernon,Michel Subor,Sabine Sun,Nicole Karen,Jacqueline Fogt,Daniel Emilfork,Tanya Lopert",Believe it or not... its terrible.,"The year: 1965. The cast: Peter Sellers. Peter OToole. Woody Allen. Ursula Andress. The soundtrack: Burt Bacharach. Tom Jones. Dionne Warwick. Manfred Mann. The movie: Believe it or not -- terrible. Really... as in unwatchable (other than the relatively entertaining animated opening credits.) Painfully unfunny slapstick routines, actors seemingly reading their lines off of cue cards, and no plot to speak of. Not even fun to watch for 60s camp value like The Party or Casino Royale... I had to turn it off at about the halfway mark.
Grade: Incomplete

Safest bet: Get the soundtrack, skip the movie...",Stephen V. Funk,37,1,0
662,"B0009S2K9C:the_ffrst_world_war,harbinger_of_a_tumultuous_century:john_henry_kurtz_""historian""","The First World War - The Complete Series: DVD: Jonathan Lewis (II),Jan Smuts,Philippe P�tain,Hermann G�ring,Erich Ludendorff,Mustafa Kemal Atat�rk,Paul von Hindenburg,Emperor Franz Josef,Archduke Franz Ferdinand,King Ferdinand of Bulgaria,V.I. Lenin,Manfred von Richthofen,David Lloyd George,Kaiser Wilhelm II,Queen Marie of Rumania,Woodrow Wilson,Corina Sturmer,Marcus Kiggell,Simon Rockell","The fFrst World War,Harbinger of a tumultuous century","With present day footage masterfully juxtiposed with much,heretofore unseen,period film, this multi-disc history of the Great War breathes life into the first quarter of the twentieth century unlike an i've seen thus far. We are shown how the echoes of events that occured nearly a century ago still resonate with deafening clarity in our twenty-first century lives. The mistakes which plunged the world into a decades long bloodbath are laid out in a way that describes, in riveting detail, the follies and grave consequenses of cavalier militarism. This series is neither dry or pedantic but illumunates facts with which everyone should be acquainted. Perhaps we can avoid a repetition of this debacle","John Henry Kurtz ""historian""",100,5,1
663,"B0001B3XX4:ladyhawke_and_timeline_both_produced_and_directed_by_richard_donner._novel_by_crichton...all_equal_winner!:j._p._molyneaux_""janet_the_other_scot""","Timeline: DVD: Paul Walker,David Thewlis,Richard Donner,Frances O'Connor,Gerard Butler,Billy Connolly,Ethan Embry,Anna Friel,Michael Sheen,Lambert Wilson,Matt Craven",LADYHAWKE and TIMELINE both produced and directed by Richard Donner. Novel by Crichton...All equal WINNER!,"Director Richard Donner (LADYHAWKE, SUPERMAN, LETHAL WEAPON I, II, III, IV, etc.) leads an ensemble cast of stars Gerard Butler, Billy Connolly, Frances O'Connor, Ethan Embry, Morton Csokas and David Thewlis ""back into time only to find out that if history had not been changed by these characters the present might not exist!"" (Yeah! I wrote those words! Not another critic yet it's a true analysis of this fantastic film!)
   If you loved Richard Donner's LADYHAWKE then TIMELINE (2003) based on the novel by Michael Crichton should capture your need to escape for a good two hours entirely! Modern day archeological students go into the past by way of new age technology in order to rescue their professor. ON the way and IN the way are knights of not so good caliber, ladies in distress and one man in particular who finds himself lured to a past he never realized existed for him until he is there!
   My rating of TIMELINE is FIVE STARS! I can sit here and give away the plot but in order for you, the viewer to truly enjoy it, I'm not! When I saw TIMELINE for the first time it was in order to see another wonderful DONNER PRODUCTION and Billy Connolly, a Scot to whom my heart had been lost. The character of ""Marek"" (Gerard Butler) enslaved me upon my first sight of him! As ""Creedy"" in REIGN OF FIRE I'd fallen slightly under his spell and was willing to battle with dragons that I'd gone to cheer on in the film. ""Creedy's"" torched demise gave me cause to end their existence. ""Marek"" is yet another character such as LADYHAWKES ""Navarre."" (Rutger Hauer) For ladies who love a beleaguered knight without armor and men who like a man's man, ""Marek"" is your fellow!
   TIMELINE is wonderful fun but enough of a twist to make you think about what actually would happen should we have the technology to ""back to the future!"" This is one film not only well worth the money but well worth the time to view over again and again! For ladies who despair of a real man keep this one within hand's grasp at a moment's notice! :-)","J. P. Molyneaux ""Janet the other Scot""",100,5,1
664,"B00005O5CM:one_to_watch,_rewatch,_and_watch_again:tootie19","Legally Blonde: DVD: Reese Witherspoon,Luke Wilson,Selma Blair,Matthew Davis,Victor Garber,Jennifer Coolidge,Holland Taylor,Ali Larter,Jessica Cauffiel,Alanna Ubach,Oz Perkins,Linda Cardellini,Bruce Thomas,Meredith Scott Lynn,Raquel Welch,Samantha Lemole,Kelly Nyks,Ted Kairys,Michael B. Silver,Kimberly McCullough,Robert Luketic","One to watch, rewatch, and watch again","I love when a blonde, assumed air-head, realizes her dreams. She even goes far beyond what she thought she wanted. She is lovely, funny, smart, honest, and hard-working. Who wouldn't love her? So glad this movie was made",tootie19,0,5,1
665,B000H7I6CU:ok_film.._less_than_ok_dvd..:michael_march_cowmix,Cars (Spanish Language Widescreen Edition): DVD: Cars,Ok film.. Less than OK DVD..,"First off, I am a HUGE Pixar fan. In November in 95 I took my company to see Toy Story and within 6 months of that showing I got rid of most of the employees that didnt like the film. Ive seen every Pixar film at least 5o times. Nuff said.

Anyway, I liked the film Cars.. but not as much as other Pixar flicks.. Its still good..

However, the DVD is underwhelming: a) no commentary b) horrible deleted scenes c) not much in extras. The Route 66 mini-documentary is ok though..

This DVD is about as bad as the first release of A Bugs Life.. another skimpy release on DVD..

Finally, they didnt include a tribute to Joe Ranft.. Thats a huge crime in itself.",Michael March Cowmix,40,2,0
666,"B0000WN118:a_beautiful_film:jane_doe_""art_lover""","Death in Venice: DVD: Dirk Bogarde,Romolo Valli,Mark Burns,Nora Ricci,Marisa Berenson,Carole Andr�,Bj�rn Andresen,Silvana Mangano,Leslie French,Franco Fabrizi,Antonio Appicella,Sergio Garfagnoli,Ciro Cristofoletti,Luigi Battaglia,Dominique Darel,Masha Predit,Mirella Pamphili,Marco Tulli,Nicoletta Elmi,Marcello Bonini Olas,Luchino Visconti",A Beautiful Film,"I first viewed this film with a friend, in my home.  He and I are both lovers of beautiful music and art.  This film satisfies both categories.  The score is absolutely magnificent and the views of Venice, beautiful.  The acting (by main character Dirk Bogard)is subtle but effective.  We found this film to be a totally soul-satisfying experience.","Jane Doe ""art lover""",75,5,1
667,"B000B5XPJC:a_short_workout_that_packs_a_punch_and_will_whip_you_up_to_shape:lightnshade_""lightnshade""","The Biggest Winner - How to Win by Losing: Maximize - Back in Action (Butt, Back, Abs, Hamstrings, Biceps, Nutrition): DVD: Jillian Michaels",A short workout that packs a punch and will whip you up to shape,"A short workout that packs a punch and will whip you up in shape!
If you like endurance weight training with short cardio bursts then you will enjoy these workouts! I have all 4 of Jillian's endurance strength training DVDS and they are very good especially when combined with 30-45 mins. cardio. The Maximize Full Frontal DVD is a little more intense than Jillian's Shape Up Front DVD; it has more core work, more one-leg moves and the cardio segments always use dumbbells. The Maximize Back In Action DVD is also a little more intense than Jillian's Shape Up Backside DVD; it has more core work, harder exercises and additional power moves. All 4 DVDs are an excellent buy and since they are all short workouts, you can easily combine them with cardio for a well-rounded 60 minute workout. Note: You will not like Jillian's workouts if you prefer to go heavy with weights.","lightnshade ""lightnshade""",97,5,1
668,B00005OCLC:ok_concert_-_poor_audio:philsyes,Cheap Trick - Silver: DVD: Cheap Trick,OK Concert - Poor Audio,"I was really looking forward to this, Ive seen Cheap Trick live, and they really put on a good show. I dont know how some of the other reviewers can give this 5 stars for audio. It is like listening to a concert in an empty warehouse - muffled audio, and underpowered vocals.   I have a 5.1 home system and this is probably the worst sounding concert DVD that Ive ever heard. Im giving it 2 stars because I think it was a good show to see live (if you were there), but the audio quality (or lack of it) ruined it for me",philsyes,80,2,0
