,uniq_id,product_name,summary,review_text,reviewer,helpful,rating,sentiment
452,B0002YTG3G:great_little_clips_for_your_refrigerator:swim_good_sgw,"OXO Good Grips 1062120 Magnetic Mini Clip 8-pack , Assorted Colors: Kitchen  Housewares",Great little clips for your refrigerator,"I love these little clips.  They are small in size and useful for hanging a shopping list, a note, and things of this sort.  Their magnets are strong and colors quite pleasant to look at.",Swim Good sgw,100,5,1
453,B0000UUZXC:beauty_and_function:virginia_a_great_cook,Cuisinart Chefs Classic Stainless-Steel 16-Inch Rectangular Roaster With Rack: Kitchen  Housewares,Beauty and Function,This roasting pan is a prize and well worth the investment. It is heavy duty and I have used it for large rib roasts and a turkey.  It is wonderful for making gravy on my gas stove after roasting; the rack is so sturdy it holds any roast I could fit in my oven.  It washes clean with little effort so I have not had to use the dishwasher.  It looks like new after washing.  This pan will be around a lot longer than I will!,Virginia A great cook,75,5,1
454,B0001GZO7W:rusting_is_a_problem.:lehman_security,Farberware 14-Piece Classic Forged Block Set: Kitchen & Housewares,Rusting is a problem.,My knives started to rust after 3wks of use.  I didn't put them in the dishwasher either.  I just leave them in the sink w/the dirty dishes till I'm ready to wash.  But that shouldn't be the problem.  I have a cheap $3 butcher's knife from chinatown that hasn't rusted yet and I treat that one the same,Lehman Security,25,1,0
455,B000A8FE6W:not_a_good_foam_pump.:s._wilder,Cuisipro Frosted Foam Pump: Kitchen & Housewares,Not a good foam pump.,The soap shoots straight out of the pump and can go about three feet.  (Children would love this feature.)  You have to hold your hand awkwardly in front of the spout to keep the soap in your hand or pick up the pump and pump it directly into your palm.  Also the pump sticks and has to be pulled up manually.  You cannot use this pump with one hand - not good for kitchen use,S. Wilder,100,1,0
456,B0000A1ZMX:consumer_reports_is_right_on!:r._rode_justins_mama,Cuisinart CPT-140 Electronic Cool Touch 4-Slice Toaster: Kitchen  Housewares,Consumer Reports is right on!,"Consumer Reports rated this a best pick toaster for the money, and we agree 100%. It toasts beautifully - just what its supposed to do, right",R. Rode Justins mama,90,5,1
457,"B0001CKSIQ:sheds_like_a_mother!:maya_and_kuna's_""person""","Martex Egyptian Hand Towel, French Blue: Kitchen & Housewares",Sheds like a mother!,"After 5 washings, these towels still shed like a mother. Grrr","Maya and Kuna's ""Person""",100,1,0
458,B00007IT2X:knife_broke_the_first_day_i_received_it!:s._lee,Calphalon Collector's Edition Contemporary Cutlery 5-1/2-Inch Tomato/Bagel Knife: Kitchen & Housewares,Knife broke the first day I received it!,"I just received this knife yesterday &amp; am sending it back for a refund.  Upon first use, the forked metal tip broke off when I was chopping tomatoes for a salad.  It took me a few moments to notice the lost tip (as it had ended up in the salad I was preparing.)  Could have been very dangerous to swallow a sharp metal tip!  The knife itself is flimsy, can't imagine that it could cut a bagel very well",S. Lee,83,1,0
459,B00019G8IS:great_cooking:frank_e._wetzel,Oster 5712 Electronic 2-Tier 6.1-Quart Food Steamer: Kitchen  Housewares,Great Cooking,This product was exactly what I was looking for and now that I have it I am very pleased in the way it works.  It is a darn good steamer,Frank E. Wetzel,80,5,1
460,B0007XDBCO:good_knife_for_the_money:roy_a._tracy,"J.A. Henckels Classic Granton Hollow Edge Santoku, 7: Kitchen  Housewares",Good knife for the money,"This was my first nice knife when I was taken in by the Santoku craze, and it was certainly a decent choice.  The knife is sharp out of the box, reasonably well balanced, and has pretty good fit/finish.  For the type of person who only buys things like veggies and boneless/skinless chicken, etc., that are largely prepared, this knife will probably fit the bill and allow you finish up small amounts of prep work.  The real drawback is the length.  When you live in the South, you see vidalia onions that are 7 in diameter.  This knife is a bit small to tackle the large veggies.  And dont even think about getting it near hard melons or bone-in meats.  Since I got this knife, Ive expanded my collection quite a bit, even adding some real Japanese steel.  But this little blade keeps a spot on my magnetic strip, where it comes out for small tasks or when my wife cant get me to relinquish the big blade.  For most cooks, who need a real omni-tasker knife, I would look for a 9-10 chefs knife rather than this.",Roy A. Tracy,100,4,1
461,B00004XSCA:buyer_beware:tracy_ducasse,Taylor Oven Guide Thermometer: Kitchen & Housewares,buyer beware,"The temperature readings were spot on.
There are multiple ways to display it, hang it from the shelves in your oven, place it on the bottom of your oven. it's very stable, doesn't fall over, mostly because of it's 4 inch length.

BUT... as with all things in the oven, this will become splattered with grease, and harder to read, and you'll want to wash it....DON'T!

any type of cleaning, be it abrasive , or chemical, such as Simple Green, will erase the temperature markings... and make it useless",Tracy Ducasse,100,4,1
462,B0002Y5XKQ:disappointing_piece_of_junk:j._cox,"KitchenAid KCM511ER 10-Cup Programmable Coffeemaker, Empire Red: Kitchen & Housewares",Disappointing piece of junk,"I have several other Kitchen Aid appliances and they are all great - solid, hefty machines that do superior work, the type of items Kitchen Aid has built a reputation on.  So that is why I bought this coffee maker (actually I have the previous model before this ""update"").  Boy, howdy!  Was I blind-sighted!  The quality of the housing is no better than a Mr. Coffee for 1/4 the price, and I too, have experienced the leaking problems like other reviewers have noted.  And on mine, the spring that keeps the shut off unit down while you take the pot off the machine to have that first cup while it is still brewing - well, it decided to not do it's job only after about a month of owning it.  The unit leaks coffee as if that is what it was designed to do.  HEY, KITCHEN AID ENGINEERS - DO YOU READ THESE AMAZON REVIEWS?  IF YOU DO, THEN GO BACK TO THE DRAWING BOARD AND MAKE A COFFEE MAKER THAT IS IN LINE WITH YOUR OTHER PRODUCTS!  AND GIVE THOSE OF US THAT BOUGHT YOUR PREVIOUS JUNK A FULL CREDIT TRADE IN TO UPGRADE TO IT ONCE IT IS AVAILABLE!  HOW HARD IS IT TO MAKE A GOOD COFFEE MAKER?  MY GRANDMA'S EARLY 70'S MR. COFFEE IS STILL PERKING STRONG - WHAT AN EMBARASSMENT TO KITCHEN AID.  Nuff' said",J. Cox,85,1,0
463,B000228KBW:did_i_what_i_needed.:mohamed_a._saber,Black  Decker AS150 Steam Advantage Iron: Kitchen  Housewares,Did I what I needed.,"All I needed was an iron to get the wrinkles out of my cloths for school and this did a very good job. Now to be honest, this is the first iron that Ive owned so I dont have anything to compare it will but none the less, for me, it did its job",Mohamed A. Saber,0,4,1
464,"B00005OU2X:poor_shipping,_damaged_pieces:hannah_march",Dolce Dark Walnut 4&#45;Shelf Bookcase: Kitchen & Housewares,"poor shipping, damaged pieces","the furniture itself is fine. or rather, it would be if it was shipped properly. before ordering anything from target, think long and hard about how willing you are to deal with damaged goods and their return. if you receive something damaged (and you will), be prepared for an extensive return process. chances are, the item they send you as a replacement will be damaged as well. this happened to me twice. if you're lucky, you will be able to piece something decent together from the multiple shipments. this, however, will take time. additionally, even if the piece is not cracked, you will need to make a trip to the hardware store to purchase stain to fix the discolorations in the wood. i bought the desk, the hutch and the bookcase - all of which had to be returned to replace cracked pieces and all of which had to be touched up with stain. 

also be advised that target does not make it clear that certain pieces will not be delivered at all if you do not make arrangements with the outside carrier. after waiting and waiting, and calling target on several occasions, someone will eventually relay the information that you need to call the carrier and make a delivery appointment - even though other pieces arrived without such complications. 

quite honestly, this has been far more inconvenient than it was worth. by the time you pay for the shipping and the tax, this is not so much a ""deal"" but a waste of time and money.",hannah march,100,2,0
465,B00004XSC5:garbage:scholarma,Taylor Digital Oven Thermometer/Timer: Kitchen & Housewares,Garbage,"This thermometer never worked correctly. For oven temps. over 350 the probe is worthless, it reads the oven temp., not the temp. of the meat.

Save your money and buy and old fashoined one",Scholarma,0,1,0
466,B0000TPCVI:my_son_says_its_the_best_knife_ever!:j._samuel,Henckels Twin Signature 8-Inch Bread Knife: Kitchen  Housewares,My Son says its the best knife ever!,I sent this knife to my son who is a baker by profession--he loves this knife.  It doesnt mash the bread and cuts through crusty crusts! I higly recommend it to anyone,J. Samuel,0,4,1
467,"B0000CFQQO:excellent_product,_and_i_received_it_free!:just_me",Portmeirion Botanic Garden Kitchen Wall Clock: Kitchen  Housewares,"Excellent product, and I received it free!","This is a great product, and you can get it, along with any other products on Amazon up to $500 Free! Participate in this special promotion and get a free $500 Amazon Gift Card at this web site:   stuffnocost.com/amazo",Just Me,100,5,1
468,B00009K3SW:looks_good_and_gets_the_job_done:computergreek,"KitchenAid KCG200MC Model A-9 Coffee Mill, Metallic Chrome: Kitchen  Housewares",Looks Good and Gets the Job Done,"All Coffee grinders leave a bit of a mess so dont let the comments about stray grinds deter you. 

All the reviewers who used flavored beans need to be discounted since that is not recommended.  Others seem to have trouble with the door which is really just a deflector for the grind. You get a few grinds on the counter but that is a small price to pay for delicious fresh coffee.

Th A-9 has a strong relatively quiet motor (which means it is still loud, but not as loud as most other burr grinders0 and takes up very little counter space. The glass hopper for the beans seals at the top with a scrw on lid.

I love the idea of the measuring cup which saves a lot of time scooping.
It eliminates that step...just grind until you have the right amount and dump it into your coffee basket.

Kitchen Aid has a nice Pro model that costs twice as much by why pay more for less",computergreek,0,5,1
469,"B0009PRJZU:omg_i_think_i'm_deaf:coda_rabbit_rescue_""hs""",Eureka 431AXZ Optima Lightweight Upright Vacuum: Kitchen & Housewares,OMG I think I'm DEAF,"Well, it started off a fairytale.  This small vacuum has a lot of power.  Unfortunatley, I think I have permanant hearing damage from the volume of this vacuum.  It is EXTREMELY loud, it terrified my pets and I had ringing in my ears after using it.  It worked very well for about 6 months and then pooped out on me.  I'm not sure if the motor gave out or what, but the suction doesn't work even though the brushes still spin.  THE FILTER IS A PAIN!  I run a rabbit rescue and deal with a lot of pet hair, it just clogs up way to fast.  If you have a small apartment with merely area rugs, this might be ok, just make sure you buy some ear plugs.  YIKES.","Coda Rabbit Rescue ""HS""",100,2,0
470,B000058AKD:beware_--_this_is_a_huge_pan:d_darkman,Farberware Classic 12-Inch Frypan with Lid and Helper Handle: Kitchen  Housewares,BEWARE -- this is a HUGE pan,"Farberware classic is great -- an inexpensive yet equally functional alternative to the very expensive pots  pans.  Note: recently Farberware reduced its quality, in that older Farberware pots  pans had their thick aluminum base completely encased within a stainless steel shell.  The newer pots  pans have the aluminum base attached to the bottom, but not encased within a stainless steel bottom.  So, their quality is less than it was; most people who grew up with Farberware may not realize this.  Farberware used to hold the patent on the technique of having the aluminum base CURVE up the side of the pan -- they no longer do this, and are the same as many other manufacturers.  Also note: if you are buying a 12 pan, this is a HUGE pan, since it has a squareish cross-section.  I found it to be so absolutely huge -- you could fry a dozen onions in this monster -- that I simply never use it.  The 10 and 8 sizes may be what youre looking for",D Darkman,100,4,1
471,"B00006FX83:without_a_doubt_,_my_favorite_cooking_pot:momika",Calphalon Commercial Hard-Anodized 12-Inch Everyday Pan with Lid: Kitchen & Housewares,"Without a doubt , my favorite cooking pot","This is simply the best pan I own. *IF* you follow the directions on how to cook with this pot, you won't have a problem with sticking. It's easy to use, easy to clean, works for just about everything (except maybe making pancakes - for which you would want a non-stick griddle). I just love being able to use metal utensils with this pot and not having to worry about scratching it. LOVE it",Momika,100,5,1
472,B00008KIWH:awful:t._palka,Rival Oval Programmable Stainless Steel Crock Pot (5.5-qt): Kitchen & Housewares,awful,"i have wanted a crockpot for a long time and this one was one of the cheaper ones i saw.
i've read reviews about rival before but decided to go ahead and try it out.
i really wish i would have kept my receipt and box!.
the lid doesn't even fit and moves around most of the time making a bunch of noise and letting all the steam escape so all your liquid ends up being gone.
the food is well done before the slow time is up. my chicken turns out SO dry and overcooked.",T. Palka,0,1,0
473,B00004S9GO:great_little_grinder:joshua_j._phillips,La Pavoni PA-BURR Burr Coffee Grinder - Black: Kitchen  Housewares,great little grinder,"I did a lot of research before purchasing a grinder and Im glad I took the time to narrow it down to this one.  It has done a great job at a consistant grind, with minimal noise, and tons of grind settings.  Quality",Joshua J. Phillips,87,4,1
474,B00006F2M7:a_great_little_gadget_to_heat_water_for_tea:t._helton,"Bodum 5500-03USA Ibis Cordless Electric Water Kettle, White: Kitchen  Housewares",A Great Little Gadget to Heat Water for Tea,I can fill up this little tea pot and in less than five minutes have enough hot water to make four cups of tea.  No guessing the temperature as is often the case with heating water in microwaves.  And the automatic shut-off makes it great for the office,T. Helton,100,4,1
475,B00008CM6D:very_low_quality_steel:t._erickson,Cuisinart Chef's Classic Stainless 3-Quart Saucepan with Cover: Kitchen & Housewares,Very low quality steel,"I liked the look of these pots. I bought several 2 and 3qt pots mainly for boiling water for pasta, potatoes etc. The stainless steel used is very poor quality.

After just over a month all of them have rust spots on the bottoms and where the handles meet the pot. After the first use I noticed small discolored spots on the inside bottoms, not your typical discoloration from heat, and they would not polish out with bar keepers friend. These spots are now where I see rust forming after each use. These are definitly no where near the quality of my all-clad and calphalon stainless steel cookware, but then again neither is the price.

All said I wouldn't buy them again. Even cheap stainless steel pots and pans shouldn't rust with normal use. Even the free Cuisinart Santoku Knife I received is rusting and I've only used it 3 times. I cannot stress how bad the steel is!

As far as cooking goes, they work great. The aluminum core bottoms conduct the heat well. They also have a great look aside from the rusting",T. Erickson,60,2,0
476,"B000ARPH2E:great_for_a_week_then_junk:matthew_cartier_""matt_c""",Edgestar Titanium Portable Ice Maker: Kitchen & Housewares,Great for a week then JUNK,"Box arrived damaged. Opened product, scratched on front, dirty on the inside. After I cleaned it up it worked great for a week then ""poof"". No power at all. Thought I may have ran it too much so I left it unplugged for 24 hours then plugged it back in and NOTHING. Additionally customer service for Edgestar is TERRIBLE. I have left 10 voicemails and sent approx 14 e-mails back and forth with their customer service (haha) reps and still have made zero progress. Buy with caution","Matthew Cartier ""Matt C""",89,1,0
477,"B0007A5PEE:great_pans_for_the_price:angela_hochhalter_""angela""","Farberware Select 8-Inch and 10-Inch Skillets, Black: Kitchen & Housewares",Great pans for the price,Heavy duty and scratch resistant (my husband always tests this with his house key). Good value for the money,"Angela Hochhalter ""Angela""",80,5,1
478,"B00006LILV:i_hate_these_pillows,_they_smell_like_a_henhouse!:tab","Pacific Coast Feather EuroFeather Standard Pillow, Set of 2: Kitchen & Housewares","I hate these pillows, they smell like a henhouse!","Granted I have never had feather pillows before so maybe this is what is to be eppected but they have no neck support whatsoever, they make disturbing crunching noises whenever I move my head and they positively REEK like a dirty henhouse. Gross! Home on the range ain't for me. I detest these, and threw them out",Tab,72,1,0
479,B00004OCJ3:rust_spots_on_cutting_edge_of_blade:victor,OXO Good Grips 22181 5-Inch Utility Knife: Kitchen & Housewares,Rust spots on cutting edge of blade,"It is a strong knife; and easy to grip; but, I am upset about the rust spots on the blade, especially because I gave 2 people this knife as a gift!  It was very embarrassing!  I can't return it since it was a long distance gift.
Shame on Oxo!   I gave it 2 stars because of the good grip; but, that is all it is....a good grip that looks like you bought it at Good Will",Victor,50,2,0
480,"B00006IFRF:pretty,stylish,scratcheschips:bonniejazzfan","Fiesta Plum 830 5-Piece Dinnerware Place Setting, Service for 1: Kitchen  Housewares","Pretty,Stylish,ScratchesChips","To prevent scratches and chipping and to retain Fiestas smooth glossy surface, hand wash separately, one piece at a time, in a soft rubber dishpan and stack between paperplates (cups between coffee filters).  I do this with all my stoneware and pieces 30 years old still look like new. A friend gave me all her brown dripware (Gourmet) from 1969 and the place settings are scratched, pitted and dull from stacking and years of automatic dishwashing.  Mine from the same era are still glossy, mostly scratch free, and certainly not pitted. Also, I dont put my original pieces in my microwave, (only hers) because although it may be safe to do so, this can dull a glossy finish.  Re Fiestaware, I remember seeing relatives and neighbors Fiesta cups  plates with chips and always thought them very unattractive and cheap- looking, perhaps because of the dull rose, gray, and avacado colors at the time. However,I find most of the colors presently available very bright and pretty and,so far, have bought Heather,Seamist, Scarlett, Tangerine, Turquoise, and yellow. Cobalt, Cinnebar, and Plum are just too dark and dreary for me.  In the store, they are much darker than they look on here. In a library book on fiestaware, they show an earlier cobalt or deep blue color that is very pretty and a real plum color (like the fruit) would be bright/pretty, too.",BonnieJazzFan,0,4,1
481,B00006IUZB:amazing_iron_for_a_great_price:,Sunbeam Steam Master Iron: Kitchen  Housewares,AMAZING IRON FOR A GREAT PRICE,How many men do you know who rave about irons? Let me tell you this iron is a great buy. Ironing has become a breeze with this product instead of a dreadful hassle. I iron my shirts every day before work and it shows. Ironing was never been my favorite pastitme but now I actually set up time in my day just to use this product! This iron makes every shirt look like i just picked it up from the dry cleaners with its easy to use steam function. You cant beat the price too,,89,5,1
482,B0009W7X8G:great_value:c._stoudt,Typhoon Professional 14-Inch Carbon Steel Wok: Kitchen & Housewares,great value,I love this wok.  Heavy duty compared to woks you buy at oriental stores.  I highly recommend it,C. Stoudt,100,5,1
483,B0001K63SW:great_unit:shemp_jkshemp,Honeywell Enviracare 60000 Tower Air Purifier with IFD Filter: Kitchen  Housewares,Great Unit,"Works very well.  Only drawback its large - but stands upright.
Well worth the money and quit in the low speed.",Shemp jkshemp,83,4,1
484,B0000E2FKR:deception:the_truth,Simply Hard Anodized Nonstick Roaster with Flat Rack: Kitchen & Housewares,deception,This is NOT Caphlon!!! You can buy this at Bed Bath and Beyond for  $10 !!,The Truth,5,1,0
485,B00005MF96:what_a_dissapointment!:jp,Black & Decker MFP200 MiniPro Plus Food Processor: Kitchen & Housewares,What a dissapointment!,"I've owned Black and Decker's predecessor to this unit - the ShortCut - for about 25 years.  It was a well designed Mini food processor.  So I had high hopes for the Black & Decker MFP200 MiniPro Plus Food Processor.  What a disappointment!

The problem is slicing.  The slicing disk *MUST* be used in conjunction with a ""redirection disk"" that redirects whatever your slicing out the ""ejection chute"".  Well this chute ejects alrighty - all over the kitchen.

It goes back to Target tomorrow.  And to the design folks over at B & D: you should really test out your designs before going to production with them.

Do yourself a *HUGE* favor and pass on this unit.

I have to go now; I have mushroom slices all over my kitchen.",JP,100,1,0
486,B0009VEODY:disappointed:laura,"MIU France Bamboo Cutting Board, Medium: Kitchen & Housewares",Disappointed,"This board scratches really easily, and mine had dings in it when it arrived",Laura,0,2,0
487,"B0000A1ZN9:get_krups_230-70_egg_express_egg_cooker_instead:m._kim_""ika""",Cuisinart CEC-7 Egg Cooker: Kitchen & Housewares,Get Krups 230-70 Egg Express Egg Cooker instead,"The Cuisinart egg cooker:
- over/under cook the eggs according to its measuring cup
- plastic tray deforms after it's heated (and stays deformed)
- the metal cover burns your hand
- is $10 more expensive than the Krups 230-70 Egg Express Egg Cooker, which is a much better product than Cuisinar","M. Kim ""Ika""",83,2,0
488,B0002V3WVG:works_great:daniel_hawkins,"Roshco Silicone Twelve Cup Muffin Pan with Sled, Red: Kitchen  Housewares",Works great,"Weve only used them once, so cant comment on longevity, but our initial use was great.  No odor or fumes as other people have reported.  Even though we forgot to spray it, the muffins came out clean and easy.  The tray is a definite plus!  

We got two different Roshco silicon pans, and it does seem that baking times and temps may need to be slightly adjusted and is probably what let to some of the complaints people have listed",Daniel Hawkins,0,5,1
489,"B00008GKDQ:dissapointed.:jackson_marks_""jackson""",Lodge Logic Pro 20-by-10-7/16-Inch Cast-Iron Grill/Griddle: Kitchen & Housewares,Dissapointed.,"Just bought this item this week, was very excited about using it for the first time. Turned out to be a huge mess. The stove turned black right under the grill, it took like 20 min to clean it up, burned up mess. Also there there is soo much smoke coming from the grill I had to shut off the smoke detector for a while. Overall the food came out pretty good but the mess with the stove really upset me.","Jackson Marks ""Jackson""",100,2,0
490,"B00008VACS:nice_oven,_lousy_toaster:john_b._traylor_""the_old_space_hound""","Oster 6233 6-Slice Toaster Oven/Broiler, White with Chrome Accents: Kitchen & Housewares","Nice oven, lousy toaster","This is a very nice small oven, but as a toaster it really drives me up the wall. As someone else said, three knobs to adjust just to make toast! Then you have to stand there and watch it and the toast still burns!
  I will keep this to use as an oven, but tomorrow I am going out and buy a nice small toaster.
  And guess what it will not be an Oster product. This is the  last of their products I shall ever purchase.

                        Joh","John B. Traylor ""The Old Space Hound""",100,1,0
491,B0002VAEUI:good_value_for_a_good_fan:m._frye_thai_stir_frye,Aloha 30#34; Remote Control Tower Fan: Kitchen  Housewares,Good value for a good fan,Reliable and functions.  Much less expensive than ionic breeze or other yuppie products one might get at the S.I. Has three fan settings and is very quiet.  Doesnt stir up dust and blow it around like a traditional fan does.  Only draw back is that it does not have a filter.,M. Frye Thai Stir Frye,100,4,1
492,B00004YNX8:great_food_processor:gail_lacy,"Cuisinart DLC-5 7-Cup Capacity Food Processor, White: Kitchen  Housewares",Great Food Processor,This is my first food processor and I am thrilled with my Cuisinart.  It is a perfect size for my needs and very easy to use.,Gail Lacy,100,5,1
493,B0000DE3CV:watch_the_handle!:h._a._kipp,Joyce Chen 2-Quart Stovetop Ceramic Tea Kettle: Kitchen & Housewares,Watch the handle!,"I agree with the previous reviewers.  The style is quite sleek and the ceramic, earthen material eliminates the metallic taste of the water.  

However, the handle is a huge problem and you have to be extremely careful when pouring the pot. I made a hot of tea only filling 1/2 way full and put pouring it the handle can apart from the kettle and smash went the kettle, leaving me standing with only the handle in my hand. Thankfully I was pouring this over the sink or I would've suffered quite a burn.

Buyer beware",H. A. Kipp,0,1,0
494,B00007J5U7:great_product:a_shopper,"Zojirushi NS-ZCC10 5-1/2-Cup Neuro Fuzzy Rice Cooker and Warmer, Premium White: Kitchen & Housewares",Great product,"Reliable, easy to use, rice always comes out perfectly, no burning, easy to clean - what more could you ask of a rice cooker",a shopper,50,5,1
495,B0002TU4ZA:rust_spots:m._breaux,Cuisinart 14-Piece Triple-Rivet Cutlery Set with Bonus 7-Inch Santoku: Kitchen & Housewares,Rust spots,These knives are already showing spots of rust despite washing by hand & drying. Very disappointed in quality of finish,M. Breaux,0,2,0
496,B0002TUVQM:makes_the_dog_bark!:t._bates,"Back to Basics CM300BR Cocoa-Latte Hot Drink Maker, Brushed Silver: Kitchen & Housewares",Makes the dog bark!,"I should have listened to the other reviews!
 
Point 1. This machine is not only just ""noisy"", it CONTINUES to be loud, intermittently! Picture this: You are sipping your hot drink while reading the newspaper, relaxed, the house quiet, when like a knife cutting the silence, a loud grinding sound flies from the kitchen, your dog starts howling & barking, you jump and relaxation is out the window! It ""recycles"" as long as you leave it on.

Point 2. It took me TWO cycles (20 minutes) before the stuff was hot enough for me. I like beverages to be as hot as coffee.

Point 3. Take out your best scrubber & roll up your sleeves!! For every use, you have to scrub the thick coating off the bottom of the non-immersable pitcher PLUS totally take apart the spout, clean it & put it back together (it has 5 parts). Hope you have time for this!

Point 4. Froth? What froth? That's froth?? Stirring my drink with a spoon makes it look like that.


Final analysis: I can make the same thing in the microwave with less cleanup",T. Bates,66,2,0
497,B00069FEVK:iced_by_machine:carrie_the_oracle,Platinum Portable Ice Maker: Kitchen & Housewares,Iced by Machine,"This machine does not make clear ice, just like your in-refrigerator does not make clear ice.

Also, please read consumer reviews about function",Carrie the Oracle,28,2,0
498,B00004S9BY:lock_problem:nanfran,Cuisinart Blade and Disc Holder: Kitchen & Housewares,Lock problem,"Had to return the first one because of a lock malfunction (it locked but would not unlock).  Amazon was great about responding immediately and replacing it promptly.  However, the lock on the second one does not work properly, either (it doesn't lock), though I will keep it, since keeping little hands safe is not an issue in my home. This item is a good way of storing blades and disks, but unless Cuisinart comes up with a more reliable locking mechanism, don't count on it to protect small hands from getting into it.",Nanfran,100,2,0
499,"B000AAYD6W:worst_customer_service_that_i've_ever_encountered.:frances_sanders_""larium@yahoo.com""",FoodSaver V2440 Advanced Design: Kitchen & Housewares,Worst customer service that I've ever encountered.,"To start with, the one-star rating is actually for the customer service department.  When it works, the product itself is fine.  

I bought the unit last Christmas and used it frequently until early summer.  At that time it began functioning only intermittently, then soon quit altogether.  Tilia assurred me that it was covered under a one-year warranty, that it would be replaced, and that I needn't return the original unit.  Our next call was prompted by its failure to arrive in a reasonable time.  We were told that they had no replacements, it was back-ordered, and would arrive within several weeks.  When it didn't, I called again and was told that the replacements had arrived and would be shipping soon.  Our next call yielded the information that the replacements had NOT arrived afterall and that Tilia had no idea when they would.  The saga continues...

Get a food saver--but from another company rather than Tili","Frances Sanders ""larium@yahoo.com""",50,1,0
500,"B000095RBD:a_joke_of_an_appliance:juliette_jones_""juliette""",BonJour Cookie Factory: Kitchen & Housewares,A JOKE of an appliance,"I cannot believe what a WASTE of money this thing was. HUGE disappointment. I was all excited when I got it, made some cookie press dough, put it in, and... nothing. The plunger pretty much spins in place. I could PUSH the dough out manually faster than this thing can. I couldn't even get ONE FREAKIN' cookie out of it, onto the cookie sheet. 

DON'T buy this sorry excuse of plastic waste, and if you do, don't say you weren't warned. I probably would have more constructive criticism, but #1 This product isn't worth the effort, and #2 I spent ALL effing evening saying to myself, ""It CAN'T be this bad. It must work somehow."" Ummmm... NOPE!!!!","Juliette Jones ""Juliette""",100,1,0
501,B00015USLK:sheets_irregular_to_the_extreme:c._hammond,"Wamsutta 100% Egyptian Cotton Jersey Full Sheet Set, Blue: Kitchen & Housewares",Sheets Irregular to the Extreme,The sheets arrived soft and after washing stayed colorfast but shrunk.  They were difficult to get on the mattress,C. Hammond,0,2,0
502,"B0007LXMU2:great_coffee,_weak_lid:audio_maven",Juan Valdez JVPM1W Pod Coffee Brewing System with 90 Free Coffee Pods: Kitchen  Housewares,"great coffee, weak lid",This maker is the better of the two pod coffee machines I had. It is easy to make your own pods that work very well and you have much better coffee due to fresh grind. My problem was that the part that catches when you close the lid broke. It probably was mostly my fault but it is made of plastic unlike the metal one on the other pod maker I have. That is why the other one still works and the Juan Valdez is broken. IF you are careful not to overfill your homemade pods youd probably never have a problem with it. Just be careful in closing it and dont force it,Audio Maven,100,4,1
503,B00005LDOO:great_choice.:m._robinson,Taylor Professional High Precision Pocket Digital Thermometer: Kitchen  Housewares,Great choice.,"This thermometer has been a great asset to me during the course of my employment at the Bellagio in Las Vegas, as well as during my time as a student at Le Cordon Bleu. Easy to use, full-featured and very dependable, I  have recommended this thermometer to many people and use it many times each day",M. Robinson,0,5,1
504,B00005MFCB:light_intermittent_household_use_at_best.:thomas_e._thorsen,Waring FS800 Pro Electric Food Slicer: Kitchen & Housewares,Light intermittent household use at best.,"Stainless-steel and die-cast aluminum construction promises performance, but the undersized electric motor limits this slicer to very light intermittent household use. The Waring FS800 Pro Electric Food Slicer seems to have a barely adequate motor when brand new with a new sharp blade. Just think how it will perform when the blade gets a little dull. This is definitely not a professional quality food slicer, it is only a light intermittent duty slicer at best",Thomas E. Thorsen,96,1,0
505,B00004OCLW:sturdy_and_smart:j._finkel_jack_of_trades,OXO Good Grips 38891 6-Inch Double Rod Strainer: Kitchen  Housewares,Sturdy And Smart,"Finding the right items to start the perfect kitchen for two is so easy thanks to OXO.  I love their good grips products.  All the handles look great, but are also very comfortable and practical.  This strainer fits in well to a kitchen for feeding 2 or 3 people.  You can use this double rod strainer not only for straining, but also for sifting flour, draining, and if need be - awkwardly steaming veggies over boiling water.

It seems most people might go for the 8 instead, but this one works perfectly for making gnocchi from scratch.  You have to make few enough in each batch that they can all rise to the top at once.  Then you scoop them all up with the strainer (the bigger strainer may be hard to fit in many pots).  Drain the gnocchi and place on a paper towel.  Since you can do all this with one hand, you can use your other hand to grab more gnocchi to start a-boilin quick as can be.

Whatever you use it for, this is a high quality strainer that will last",J. Finkel Jack of Trades,100,5,1
506,B0002TU4EG:beautiful...if_you_like_orange.:b._powers,Kitchenaid Poly Hub W/Santopreene Red 12 Inch x 18 Inch: Kitchen & Housewares,Beautiful...if you like orange.,"I have had these for about 4 months (I own every size made), purchased to go with the other Kitchenaid pieces (in red). It is impossible to get these white again after using them to cut cheese, carrots or anything with any natural coloring in it. I have tried cleansers with bleach, sprays with bleach and, in desperation, straight bleach! Scrubbing doesn't work either. I finally got some wood cutting boards and wish I still had my so attractive other ones on the counter.",B. Powers,100,1,0
507,"B00004SCOO:nonstick_broiler_pan:andrea_bevacqua_""andrea_bevacqua""",Roshco Large Nonstick Broiler Pan: Kitchen & Housewares,nonstick broiler pan,"Every time I use the pan is twists as soon as it gets hot. It makes it very difficult to cook on and to move in and out of the oven.  The non stick surface comes off very easily too.

For the money I expected better!!","Andrea Bevacqua ""andrea bevacqua""",100,1,0
