,uniq_id,product_name,summary,review_text,reviewer,helpful,rating,sentiment
217,B0009W7EA8:easy_to_clean:m._t._swartz_lickfire,Simply Calphalon Hard-Anodized Nonstick 9-1/2-Inch Stir-Fry Pan: Kitchen  Housewares,Easy to Clean,"This pan is very easy to clean.  However, the small base wont sit stably on my gas range.  I keep a hand on the handle and pay attention to how it sits on the range to overcome the problem",M. T. Swartz lickfire,100,4,1
218,B00093DLNG:the_5star_convenience_of_kitchen_aid_mixer:rosario_b._gerundo,"KitchenAid K45WSSWH Classic Series 4-1/2-Quart Stand Mixer with Spatula, White: Kitchen  Housewares",The 5star Convenience of Kitchen Aid Mixer,"I hav K5SS model of the Kitchen Aid Mixer and it has worked well for me when I do my cookies, cakes or mix ground meat for meat loaf. It is very easy and convenient to use. 
Basically, I would want to inquire about other attachments for this model and how and where can I get them. I am from the Philippines. I am interested to purchase attachements like a sausage stuffer, grinder. Sorry for using this site, as I am lost where to get in touch with Kitchen Aid Inc. thanks and please email me",Rosario B. Gerundo,0,5,1
219,B000BO84HG:great_value:a._sutton,"500-Thread-Count 100-Percent Cotton Queen Sheet Set, Ecru: Kitchen  Housewares",Great Value,"I dont think these are the highest quality sheet you will ever find as it has some thread coming out of the hem after a couple washes.  With that said, for the price, the sheets are very nice and feel soft after a couple washes.",A. Sutton,100,4,1
220,B00004RHNF:kitchen_gadget_must_have:s._manthey_marph,Hoffritz Stainless-Steel Mandoline Slicer: Kitchen  Housewares,Kitchen gadget must have,"I cant begin to describe how worthwhile a piece of equipment this is.  It makes the best little potato shreds for potato pancakes, then, you just switch blades and slice up a little onion for them in the same bowl, which you can then mix the batter in.  The bowl component is my number 1 favorite feature of this little guy, but it just plain works really well",S. Manthey Marph,100,5,1
221,B0000VLH1U:solution_to_label_glue:j._reichard,"Chicago Metallic Commercial Cookie/Jelly Roll Pans, Set of 2: Kitchen  Housewares",Solution to Label Glue,"These pans are mahvelous, dahling.  Having said that, Ive read lots of reviews that included complaints about the strength of the adhesive used to stick the labels on the pans.  To one, to all:  There is a product called GOO GONE that is designed for just this type of thing.  You can find it almost anywhere, hardware stores, grocery stores, etc.  It works in minutes, and leaves no trace of the adhesive behind.  Just be sure the wash the pan afterwards.  Happy adhesive-free baking",J. Reichard,100,5,1
222,B00004Y2RU:nothing_like_a_foodsaver:s._hackenburg,"FoodSaver Continuous Roll Bag Material, 11 Inch by 18 Feet (2 Rolls): Kitchen  Housewares",Nothing like a FoodSaver,These bags are durable and work everytime.  I like the size which seems hard to find locally,S. Hackenburg,100,5,1
223,B00004S4V0:great_little_shaker:stephen_weissmann_rkorchid,WMF Manhattan Stainless Steel Cocktail Shaker with Built-In Strainer: Kitchen  Housewares,Great Little Shaker,"I like this a lot.  It is very compact and easy to use. I like the built in ice strainer. You just slip off the cap and pour. No hassles of the top jamming and having to beat it open with a knife. You will need a finer strainer if you want to filter out citrus pulp, for example. But for most cocktails you are just straining out the ice. But I like this one for its convenience",Stephen Weissmann rkorchid,85,4,1
224,B000HJNJNO:my_own_tea_butler!:c._garza-vale_niki,"Zarafina Tea Maker Suite with Ceramic Tea Pots, Cups, and Serving Tray: Kitchen  Housewares",My own tea butler!,"This machine is really a great invention - especially for those of us who have a tendency to spend on good tea and then screw up some part of the process that falls between the brewing and the first sip (for example, infusing the tea for too long).  I think my tea will have more of a fighting chance with this new machine.  The design is great - quite classy, and I think it will be great for entertaining (loved the way the tray that holds the machine could suddenly be converted into a serving tray for the well-designed tea pot and cups).  Here is how it worked for me: 
You pour your loose tea in the infuser basket, fill the tank with water, select the strength of your beverage and turn it on.  Theres even a chance to choose which kind of tea you are brewing for optimal results (for example oolong or green).  This nifty little machine will do the rest.  It will even pour the tea in the tea pot!  Im finally enjoying my fine tea without the stress.  Its almost like having a tea butler in my house!",C. Garza-vale Niki,100,5,1
225,B00005KI7K:a_must_have_in_any_kitchen!:mrs._romano_mrs._romano,"KitchenAid Silicone Mixer Spatula, White: Kitchen  Housewares",A must have in any kitchen!,"The KitchenAid line of silicone utensils are positively perfect.  They are very will made and excellent quality.  The silicone material is amazing, it is so easy to clean, whether you are using this mixing spatula with cake mix, cookie dough or anything you are mixing or scraping nothing will sticks to it.  The curved design on this spatula is a perfect match to the KitchenAid stand mixer bowl and it also works very well with my All Clad mixing bowls.  With this spatula you will not miss a drop of anything in the bowl.  Highly recommended",Mrs. Romano Mrs. Romano,75,5,1
226,B00005LM10:nearly_perfect:paul_galioni_pgalioni,Bodum Assam 6-Cup Tea Press: Kitchen  Housewares,nearly perfect,"This tea pot, like their French-Press coffee pot, is made of `magic glass - it doesnt seem to break.  Im hard on things and usually need heavy-duty models just for every day survival.  Ive had this tea pot for - maybe 8 years - unheard of for things around me. The glass just doesnt seem to break.  Others have spoken about how you use it to make tea - a brilliant idea.  But heres the other cool thing: when you get a `presentation tea like say a `peony tea that opens into a flower or say, a sea-shell tea like peets.com sells that opens up into an oyster looking shell with a string of jasmine flowers as `pearls floating above it - you can SEE the magic unfold and enjoy the beauty and art of the tea unfolding if you leave the infuser out and just let the folded tea do what ever it does.

The ONLY down side is that the cap wont fit on the tea pot if you take the infuser out.  But I have never found that to be a problem.  The tea MAY cool a bit faster - but not so much so that it bothers me.  The fact that it is glass and has outlasted so many hand thrown ceramic tea pots Ive had speaks to its wonder and durability.  Like I said, this is made of magic glass.",Paul Galioni pgalioni,100,5,1
227,B00009V4BQ:perfect_measurers!:chef_bonnie,Cuisipro Stainless-Steel Measuring Cups and Spoon Set: Kitchen  Housewares,Perfect measurers!,"I have purchased many different brands of measuring spoons and cups in the past but these are by far the best!  Heavy (but not too heavy to use) so the handles dont bend (or float around in the dishwasher), shaped well so they fit into containers and spice bottles easily, easy to level and the measurement markings will not fade away (they are engraved).  I love my set...will definately buy another set (cooking is my hobby)",Chef Bonnie,100,5,1
228,B0006IVZBO:throw_away_your_old_brush!:mark_l._selz_spiceumup,MIU France Silicone Basting Brush with Stainless-Steel Handle: Kitchen  Housewares,Throw away your old brush!,"Fantastic, works perfectly, easy to clean, much more sanitary than a n old fashioned bristle brush.  Also gentler on the pastries or breads",Mark L. Selz spiceumup,100,5,1
229,B0000DEYHF:great_item:carolyn_shopperextrodinaire,Fiesta Tangerine 495 70-Ounce Casserole with Lid: Kitchen  Housewares,Great item,"Boy, do I LOVE this piece! I got mine for a LOT less at an outlet store and its just wonderful. I LOVE the purple color - its just gorgeous in a tuscan kitchen and this piece looks marvelous on the table. It does wonderfully in the oven - its not overly big so dont get it to feed a family of 5 or so.  Its about 1.5 quarts.  I get tons of compliments on these pieces and the purple, well, its just original and if youre afraid of it, dont be. Its just a gorgeous color and one that Im very glad to have introduced into my kitchen. Im getting more! Highly recommended piece.",carolyn shopperextrodinaire,100,5,1
230,B00005KI6H:fantastic!:molly,"KitchenAid Silicone Turner, Red: Kitchen  Housewares",Fantastic!,"This is the best spatula I have ever owned, and I have owned entirely too many. It is strong and wide and slightly curved at the front edge to fit my pans. The front edge is also nice and thin so it slides right under any food. And it cleans up like magic-no holes for junk to get stuck in. And you can rest it right on the skillet without it melting or lay it on the counter because the handle is curved in such a manner as to keep the head from resting on the countertop. Seriously-the best spatula ever",Molly,100,5,1
231,B00005O65V:the_husband_replacer!:,WMF Profi Plus Stainless-Steel Jar Lid Opener: Kitchen  Housewares,The husband replacer!,"This tool makes even the toughest jar a breeze to open, accommodating a range of sizes easily. Im sending one to everyone in my family this Christmas",,100,5,1
232,B00004OCLW:sturdy_and_smart:j._finkel_jack_of_trades,OXO Good Grips 38891 6-Inch Double Rod Strainer: Kitchen  Housewares,Sturdy And Smart,"Finding the right items to start the perfect kitchen for two is so easy thanks to OXO.  I love their good grips products.  All the handles look great, but are also very comfortable and practical.  This strainer fits in well to a kitchen for feeding 2 or 3 people.  You can use this double rod strainer not only for straining, but also for sifting flour, draining, and if need be - awkwardly steaming veggies over boiling water.

It seems most people might go for the 8 instead, but this one works perfectly for making gnocchi from scratch.  You have to make few enough in each batch that they can all rise to the top at once.  Then you scoop them all up with the strainer (the bigger strainer may be hard to fit in many pots).  Drain the gnocchi and place on a paper towel.  Since you can do all this with one hand, you can use your other hand to grab more gnocchi to start a-boilin quick as can be.

Whatever you use it for, this is a high quality strainer that will last",J. Finkel Jack of Trades,100,5,1
233,B0006SCNV0:worth_the_$$$$:madelene_caselli_taarna,Rubbermaid 20#45;pc#46; Stain Shield Set: Kitchen  Housewares,Worth the $$$$,"Read the reviews and ordered....

Dont regret it at all.  Will be ordering more for gifts and myself.

I have problems with my hands, but have not found the lids to be a problem AT ALL.  Just start on one side and gently push your way around the lid...Goes right on, nice and snug.

Cant comment on the breaking issue.  Just hasnt happened.  Maybe if item is dropped immediately after removing from the freezer??????  But, under normal conditions, Ive had no problems.  Crystal clear, easy to clean, stacks just fine.  Dont regret my purchase and as stated, will be getting additional sets.",Madelene Caselli Taarna,100,5,1
234,B00008ZCKM:high_quality!:darkstonecastle,Breville EW30XL Gourmet Wok: Kitchen  Housewares,High quality!,"I immediately noticed the quality of this wok as soon as I took it out of the box. Very nice looking. Very easy to cook in. Its big and has large sides so it is very easy to stir the stir fry around without spilling it. The non stick surface works beautifully. Reattaching the wok to the base after cleaning is fairly easy although the wok never seems to lock 100% correctly into place without a little hassle. Im not sure it really matters if its not perfectly 100% aligned into the base anyway. Nevertheless, thats only a minor gripe. This wok makes stir fry easy and fun and makes the food taste really good. The included spatula was a nice gesture, too. The instructions say the wok can do a lot of other things too, like slow cooking, but I only use it for stir fry",DarkStoneCastle,100,5,1
235,B00004SZ7G:these_glasses_do_work:,"Riedel Vinum Bordeaux Wine Glasses, Set of 6: Kitchen  Housewares",These glasses do work,These glasses DO work and in much more distinct way that I could have ever imagined. I have bought many Riedel glasses to my wine-lover friends and they absolutely love it too. You got to try them to believe it. You wont regret it,,33,5,1
236,B0000AN9ZL:the_kitchen_essential:c._ruth,Kitchen Essentials#174; from Calphalon#174; Hard Anodized 4#45;qt#46; Sauce Pan with Cover: Kitchen  Housewares,THE kitchen essential,"This pot is a perfect medium-sized saucepan. The double handles are a great feature. We use it at least once a day in our kitchen. The non-stick surface is extremely durable, although Im not sure I would use metal utensils with it. I use a blue scrub sponge to clean it. Im not sure I would use the more abrasive, green 3M pads. Overall a very durable, high-quality cooking utensil. In fact Im back here today to buy one for a friend",C. Ruth,100,4,1
237,B0000644FF:wonderful_set:d._dietrich,Pyrex Prepware 3-Piece Measuring Cup Set: Kitchen  Housewares,Wonderful set,"I love having these Pyrex cups in varying sizes.  The large ones are great for mixing and pouring batter, like pancakes.  The smaller one lets you measure once, to get 1 1/2 or 2 cups of liquid",D. Dietrich,0,5,1
238,B0000644FF:be_a_hero_when_giving_a_wedding_present:joanna_daneman,Pyrex Prepware 3-Piece Measuring Cup Set: Kitchen  Housewares,Be a hero when giving a wedding present,"Ok, its June and you are being hit up for present after present and you are on limited funds. No need to feel depressed. You can give this measuring cup set and hold your head up, knowing you gave something that wont be sneered at or find its way to the return pile by the blushing bride.

Everyone needs these cups to do cooking, from the large size for soup and broth to the small size for baking. And I will confess, Ive used the medium sized one as an emergency gravy boat. So it doesnt look quite as nice as a cut glass gravy server--it works JUST fine.   I also use the glass cups for mixing batters to pour out right from the pitcher, and I use them for prepping foods like stir fry when you have to have a bunch of ingredients ready to hand to dump at once into the wok.",Joanna Daneman,100,5,1
239,B0000AFWZ5:susann:susann_baker,T-Fal 1749 Ultraglide Diffusion Iron: Kitchen  Housewares,Susann,"Best iron I ever owned.  I read the reviews before purchasing and was not disappointed.  No one likes to iron, but this one makes it a little easier",Susann Baker,0,5,1
240,B00005Q5I8:solid_product:e._hindes,Calphalon Stainless Steel Collectors Edition 4-Piece Multi-Pot Set: Kitchen  Housewares,Solid product,"Very sturdy construction and I like the glass lid. The only problem I have is the lid has a VERY thin metal that is easily damaged. The pot is thick and the handles are riveted on and very solid. As long as you are careful with the lid, this steamer is awesome",E. Hindes,0,5,1
241,B000063SKR:improvement_over_pyrex:bubblespowerpuff,Airbake by Wearever Natural Oblong 13 by 9-Inch Baking Pan with Cover: Kitchen  Housewares,Improvement over Pyrex,"I had traditionally used pyrex cake pans and wasnt completely satisfied with the results. Just recently, I purchased the AirBake cake pan after having successful results in their line of cookie sheets. I am completely satisfied with this pan and recommend getting rid of the traditional pyrex",bubblespowerpuff,50,5,1
242,B00005OU1Y:awesome_bookshelf._no_assembly_necessary!:rebecca_k.,Dolce Dark Walnut Folding Bookcase: Kitchen  Housewares,Awesome bookshelf. No assembly necessary!,"I love this shelf. I have two. You just take it out of the box and the shelves fall into place. No screwdrivers, nothing to assemble. Its fabulous.",Rebecca K.,66,5,1
243,"B000F94GPQ:worth_the_money,_just_for_the_fun!:carolyn_carolyn",Cuisinart Ice-45 Mix It In Soft Serve Ice Cream Maker: Kitchen  Housewares,"Worth the Money, Just for the Fun!","I purchased the Mix It In on 9/8/06 and used it the next day.  I never got soft serve.  I froze the bowl again, this time in my upright freezer, and made the mix the day before and refrigerated it for 15 hours.  

Today, I made soft serve!!!!!!  It isnt perfect but Im well on my way.  I have been making the low fat version but I think the regualar version will be excellent. To make this machine work for you here are some pointers:
1.  If you dont have an upright or chest freezer, put the bowl in the back of your regular freezer.  
2.  Freeze the bowl for as long as possible beyond the suggested 12 hours.  
3.  You can forget the 12-15 minute check described in the manual.  You will not have a chance of having soft serv before a minimum of 25 minutes.  I mixed as long as 40 minutes.  
4.  SAVE YOUR RECEIPT.  Since the ice cream takes twice as long to mix as is suggested in the manual, you are using the motor 2x as much.  Therefore, you might have to use the 3 year warranty.",Carolyn Carolyn,100,4,1
244,B0000635XE:we_love_this_toaster!:judith_a._hedlund,"KitchenAid KTT570BU 4-Slice Digital Toaster with Bagel, Warm, and Frozen Functions, Cobalt Blue: Kitchen  Housewares",We love this toaster!,Weve had this toaster for over a year and my family loves it. It toasts consistently. It accommodates all widths. And the digital selector is great,Judith A. Hedlund,100,5,1
245,B0000A4XQD:love_my_new_flatware!:mommyneilson,"Oneida Stanhope 53-Piece Stainless Steel Flatware Set, Service for 8: Kitchen  Housewares",Love my new flatware!,"I thought this set was cute in the picture, but was so excited when it actually came! It is truly a beautiful set. I have run them through the dishwasher a number of times already and they come out looking like new, and my husband loves the larger than normal size. I have little hands  I really like them too -they are very sturdy. The biggest bonus, other than the 8 settings plus the 5 piece serving set, is the extra 8 teaspoons!",MommyNeilson,100,5,1
246,B0001VQIZE:great_measuring_cup:dolores_swan_swannie,"Pyrex Prepware 2-Cup Measuring Cup, Blue: Kitchen  Housewares",Great Measuring Cup,You can depend upon pyrex to give you a great product. Use this cup for measuring all the time,Dolores Swan Swannie,33,5,1
247,B0000CFNE3:so_fast!!!!:j._haims_funky_daddy,Cuisinart DCC-1200PRC 12 Cup Replacement Carafe-Black: Kitchen  Housewares,SO FAST!!!!,I love this carafe---no drips like others I have used! The best part was how fast I recieved it----AMAZON was so efficient----I ordered it and before I knew it---it was here!!,J. Haims funky daddy,0,5,1
248,B0001VS01E:perfect!:natalia_kozyreva,Pacific Coast Feather Classic California King Feather Bed Cover: Kitchen  Housewares,Perfect!,"The main problem with my bed was the featers were pocking me while I was sleeping no matter what I put on the top of the feather bed. Not anymore after I bought this magic cover.
Now I can enjoy my new bed without paying the price of being tortured all night by the small needle like feathers :)",Natalia Kozyreva,83,5,1
249,B0002YTGQ8:great_little_kitchen_items!:beverly_a._warner,OXO Good Grips 1061863 Mini Angled Measuring Cup 3-pack: Kitchen  Housewares,Great Little Kitchen Items!,"Although small, these little cups come in really handy.  Have small amounts of liquid to measure before you measure those tablespoons of sugar or flour?  Now you dont need to be concerned, just use a little OXO cup and move on!  I use them every time I bake and leave the measuring spoons dry or completely alone.  Just love them and need another set",Beverly A. Warner,0,5,1
250,B00004RFLB:great_knives:,Henckels Pro S 4-Inch High Carbon Stainless-Steel Paring Knife: Kitchen  Housewares,Great Knives,Henkel Pro S knives are second to none.  They will last a lifetime and make a tremendous difference in your cooking.  These knives take the chore out of cutting vegis,,66,5,1
251,B000B1LU16:so_far_so_good:d._k._nguyen,Calphalon  Traditional 2-Piece Knife Set with 8-Inch Chefs Knife and 5-Inch Santoku Knife: Kitchen  Housewares,so far so good,"the 8 chefs knife is a little heavy, but other than that, they both work great so far...especially for the price. ive used them daily for a month, and they have not lost their sharpness at all.",D. K. Nguyen,100,4,1
252,B0000DBIKI:cutting_edge:skymac2_skymac2,Henckels Twin Signature 7-Piece Block Set: Kitchen  Housewares,Cutting Edge,"Henckels Twin Signature 7-Piece Block Set is exactly what Id hoped that it would be: a quality set of knives that is ideal for the home.

The set of Henckels that Ive owned since the mid-80s finally gave in to a lot of use, sharpenings and dishwashings (dishwashing a good knife is a nice way to shorten the handles life expectancy!). But 20 years of great service from my previous set of Henckels certainly warranted a loyal update/upgrade to another Henckels set.

And I am not disappointed. The new set is quite sturdy. Home users will be impressed with their strength; pros might be used to a higher standard, but I used to work in a professional kitchen and I cant see how these would not be as effective as anything a pro has. 

These knives come out of the box SHARP too...a lot sharper than the sharpest that Ive ever had my previous set sharpened to. 

There were two descriptions from Amazon that tell you what you get; one of Amazons descriptions included a carving knife (product description) and the other a peeling knife (whats in the box). Amazon seems to have corrected the error as of this updated 2-13-2006 writing. To be sure, heres what you actually get:

- 2 1/2 peeling knife 
- 4 paring knife
- 5 serrated knife
- 8 chefs knife...this baby cuts through a roast like a hot knife through butter even though its designed for chopping and dicing. In my opinion, its better than a carving knife.
- a sharpening steel
- kitchen shears 
- and a storage block with 11 slots which is great because some of the knives, especially the serrated knives, from my old set are still in mint shape (like the 8 bread knife), so theres plenty of room in the block for knives in your current collection looking for a new place to sleep.

No 8 carving knife. But like I said above, the 8 chefs knife works better than any carving knife that Ive used.

The only things missing from this set for the average home is a nice large bread knife (as I said this was not a problem for me) and steak knives (also not a problem as most households already have these). Plain and simple, this is a great set of food preparation knives that--if my previous set is any indication--will last for decades.

Bon Appetite.",Skymac2 skymac2,100,5,1
253,B0000DBIKI:novice_kitchen_enthusiast:hero_captain_of_industry,Henckels Twin Signature 7-Piece Block Set: Kitchen  Housewares,Novice Kitchen Enthusiast,"A very solid knife set, especially with the extra slots for those who have a few favorite knifes left in the drawer.  MAKE SURE when you buy Henckels to get the twin set instead of the single little henckel-man, thats a big upgrade in quality.  Oh, and for goodness sake people, quit putting your knife set through the dishwasher and just clean them as you go",Hero Captain of Industry,85,5,1
254,B00005U5CH:calphalon_nonstick:amy_koplitz_sweetpea,Calphalon Commercial Nonstick 10-Inch Everyday Pan with Lid: Kitchen  Housewares,Calphalon Nonstick,"Wonderful pan, but the handles get VERY warm since it is oven-proof  -  wish it was broiler proof",Amy Koplitz SweetPea,33,4,1
255,B0001XQQMW:a_great_buy:carmine_a._fabbri_lillynow,Farberware Tristar 15-Piece Cutlery Set in Pine Block: Kitchen  Housewares,a great buy,I did not realise how much I needed a new one till I got the new one,Carmine A. Fabbri lillynow,0,5,1
256,B000690WNU:awesome.:hal_1729,Proctor-Silex Fifth Burner: Kitchen  Housewares,Awesome.,Great product. I am using this because my kitchen is under remodelling. Works great with smaller vessels. Heats up evenly. I give 4 points because I am annoyed by the bulb on the stove. It is ON as long as the burner is connected to power. I would rather have a burner which has bulb to show if the burner is ON/OFF.,HAL 1729,100,4,1
257,"B00008T961:a_great,_but_expensive,_addition_to_the_kitchen:debbie_lee_wesselmann",RoulPat Pastry Mat: Kitchen  Housewares,"A great, but expensive, addition to the kitchen","The French-made Roulpat, like its cousin the Silpat, is a flexible silicon mat enclosing a thin, fiberglass mesh for durability. The Roulpat is designed for creating a non-skid work surface for rolling out and kneading dough. The tacky surface adheres to the counter without clinging to the dough, making it easier to roll out thin pastry crusts and the like. Because the mat is flexible, the transfer of a pie crust to pan is a cinch. Dipped chocolates dont stick, nor does fondant. At sixteen and a half inches by twenty-four, the surface is expansive enough for most recipes. The only drawback to this unusual mat is the inability to cut on it, ruling out anything that requires a cookie cutter or knife. The manufacturer also warns against folding and scraping the surface.

I find the Roulpat works best on pie crusts, pizza dough, chocolate, and flatbreads (or any bread dough that requires rolling or shaping.) Clean up is simple - wipe with a damp sponge and rinse. Mild soap can be used if needed, although I try to keep the surface detergent free. (The Roulpat is not dishwasher safe.)

This makes a fantastic gift for cooks who seem to have everything",Debbie Lee Wesselmann,100,5,1
258,B00005AL8Q:great_grill_pan!:a._noji,All-Clad LTD 11-Inch Square Nonstick Grille Pan: Kitchen  Housewares,Great grill pan!,"Ive owned this grill pan for almost 2 years now and it does a great job of grilling everything from burgers to chicken, fish and thick steaks. It has the ability to heat up to a very high temperature, enabling me to nicely sear the outside of the meat. I can then pop the whole pan in the oven to finish cooking the inside of thick steaks or just to keep warm. As for clean up, the pan does need to sit and soak for a little while but after that, everything comes off with relative ease. No hard scrubbing involved. Overall, I love this product and highly recommend it",A. Noji,100,5,1
259,B0002ORKGG:first_time_user:mary_jane_brewster,Professional Series Tortilla Baker - PS75791: Kitchen  Housewares,First time user,"I purchashed the Professional Series Tortilla Baker PS75791 to add healthy tortillas to my diet. I grind my own wheat berries and grow my oun yeast to make bread that is as fresh as it can be and is completed in 4 hours after grinding. A loaf cost just about 15 cents. I wanted to make freshly ground wheat tortillas for the cost savings and for the superior nutrition. I am very pleased with the results. I grind my wheat, but leave out the oil because I submurge my doe in olive oil so it will keep fresh for days in my frig and then work the oil into the doe just before pressing and cooking. The machine really works, and its easy to use. It a quality machine and is a mainstay of my healthy kitchen",Mary Jane Brewster,75,4,1
260,B00006WNO4:great_item:alexander_w._ellermann,HOLMES HA-CP7WUC 7-Inch Clip-on Fan - White: Kitchen  Housewares,Great Item,"This sturdy little fan has been working well for months.  One quibble: its two speeds are medium  fast.  There is no slow.  Overall, Im a happy customer",Alexander W. Ellermann,100,4,1
261,B0002YE6IG:electric_wok:william_hadley,"Cuisinart WOK-730 7-2/7-Quart Electric Wok, Stainless Steel: Kitchen  Housewares",Electric Wok,"Unit works great, heats up fast, easy to clean, and much better built than the typical discount store models. It looks like this willlast a long time",william hadley,100,5,1
262,B00005B5ZV:cleaning:lefm_lori,Revere 2-1/3-Quart Whistling Tea Kettle: Kitchen  Housewares,Cleaning,"I have used a Revere teakettle for 41 years. To clean it...all you need to do is take some Easy Off oven cleaner (spray type) and spray the stainless steel part. This cleans all the grease spatters and any other spatters you get on it. Leave the Easy Off on until you see that you can wipe off the stains. Wipe, rinse and dry. It will look brand new",LEFM Lori,100,5,1
263,B000A5CLFC:these_glasses_are_unique_and_handy_-_but_a_bit_fragile:allan_j._rood,"Bodum Canteen Double Wall Cooler/Beer Glasses, Set of 2: Kitchen  Housewares",These glasses are unique and handy - but a bit fragile,"I love the function of these glasses.  We were given some of these Bodum double wall glasses and immediately saw the quality difference.  They will not sweat, they will keep your cold stuff cold, etc.  I have two down-sides...  These must be handled gently, they are not that thick or hearty.  Until we realized what was going on, we cracked two by having our refigerator ice dispensor throw cubes into them, cracking them.  Plus I yanked the dishwasher open fast, knocking one over into something solid, and it broke.  

But overall, if you handle them with a bit of care, they are really neat glasses",Allan J. Rood,100,4,1
264,B000A5CLFC:bodum_beer/milk_glasses:j._vinson,"Bodum Canteen Double Wall Cooler/Beer Glasses, Set of 2: Kitchen  Housewares",Bodum Beer/Milk Glasses,"While these are described as beer glasses, they are fantastic for keeping milk cold through a meal.  I actually pour the milk and place the glasses in the freezer while I start dinner.  These glasses are easy to clean and retain their sunny shine, even though we have very hard water.  NO SPOTS!  Great product",J. Vinson,75,5,1
265,B00005NCWY:perfect_everytime!:,Nordic Ware Platinum Nonstick Cast Aluminum Bavaria Pan: Kitchen  Housewares,Perfect everytime!,"When you bake with the Bavaria pan, you can be sure that the finished product is consistent in shape everytime. The pan bakes evenly and there is a crispness of form when the cake is unmolded",,100,5,1
266,B000COCRBE:replacement_plan:m._kowalis,2-Year Replacement Plan for Small Appliances $25 to $49.99: Kitchen  Housewares,replacement plan,"I hope I never have to use it, but I have peace of mind, knowing it is in place",M. Kowalis,0,4,1
267,B0001851B4:a_fan_for_all_rooms:piaget,Holmes HAPF622R Blizzard Remote Control Power Fan: Kitchen  Housewares,A fan for all rooms,This is a light weight box fan that is very easy to move from place to place. The remote feature is very convenient and it really helps keep the apartment cool,piaget,0,5,1
268,B000B76FLU:6_stars_for_being_a_muti_tasker:joseph_d._phillips,Tablemate II: Kitchen  Housewares,6 stars for being a muti tasker,This tablemate is perfect for anybody.It has many uses around the house which i could list but it would take to long. It is sturdy enough to hold about 20 to 30 lbs.when the tray is at its level position. The 3 positions is a plus because it gives you more options.The one thing that is a negative is the legs do not fold down completely for storage but everything else folds down(table top and the small bar.other than the legs not folding this is a five star,Joseph D. Phillips,100,5,1
269,B00004SZ7H:theyre_decent_mixing_bowls...:m._walker,Pyrex 3-Piece Glass Mixing Bowl Set: Kitchen  Housewares,Theyre decent mixing bowls...,"I knew what I was buying, so there werent any surprises. The only thing I do not like about them is the shallowness; I wanted that feature for storage, but I didnt take into account how easy it is to be messy when mixing. I would suggest having another bowl around for use with an electric mixer. I like them, and I would buy them again..",M. Walker,100,4,1
270,"B0002V3WWK:a_reply_about_pan_dimensions:lmk-a_bargain_sleuth,_freebie_freak","Roshco Silicone Four In One Loaf Pan with Sled, Red: Kitchen  Housewares",A reply about pan dimensions,"I just ADORE silicone bakeware!!!

I dont own this particular pan, but Im replying to the first review. This pan, according to the description, measures 17-4/5 by 7  4/5 by 2 inches. Id imagine that the individual loaves would probably measure approximately 8 by 3  1/2 inches, a good size for, for instance, zucchini bread loaves intended as Christmas gifts","LMK-A bargain sleuth, freebie freak",0,5,1
271,B00004RC4C:love_it!!:snurp420,Kaiser Bakeware ExtraordinAire 16-by-14-Inch Nonstick Cookie Sheet: Kitchen  Housewares,LOVE IT!!,"This pan works SO great! I have used it for cookies, biscuits, and pizza. Nothing has burned or stuck. SUPER EASY to clean, you can wipe it off with a paper towel and stick it in the dishwasher or just rinse it with a sponge and soap and everything just slips right off. GREAT PRODUCT!",snurp420,100,5,1
272,"B0002A6V9M:great_price,_good_crate:a._cruz_ponce_a_ponce",BRAND NEW FOLDING DOG CAT KENNEL CRATE CAGE-30: Kitchen  Housewares,"Great price, good crate","This product has been great.  The price is about half similar sized crates you can find at a pet store.  The only difference is the metal is a little thinner but if your dog is not aggressive, it should be fine.  Also, their is only one side door, doesnt have the 2 door options that higher priced crates have, BUT that didnt matter in our case.  This door was actually larger and our puppy found it easier to go in and out.  For the price, its a great product",A. Cruz Ponce A Ponce,100,5,1
273,B00063RWUM:my_fiance_loves_it:kevin_m._kelly,Lodge Logic Pre-Seasoned 15-1/4-Inch Cast-Iron Skillet: Kitchen  Housewares,My Fiance Loves it,I bought it for my Fiance and she loves it.  Its great for frying chicken,Kevin M. Kelly,100,5,1
274,B0000635XF:great_product_-_great_deal:poppycat,"KitchenAid KTT570OB 4-Slice Digital Toaster with Bagel, Warm, and Frozen Functions, Onyx Black: Kitchen  Housewares",Great Product - Great Deal,"Purchased the toaster as a gift for my daughters family. They LOVE it. With 2 kids and friends, the large capacity, sleek design, and perfect toasted bagels, keeps everyone happy. Get lots of positive comments from friends on how it looks and toasts!",PoppyCat,75,5,1
