,uniq_id,product_name,summary,review_text,reviewer,helpful,rating,sentiment
133,B000261N6M:newer_model_region-free_code!!:a._patel,Coby DVD-224 Compact DVD Player: Electronics,Newer Model Region-Free Code!!,"I bought my player Sep 2006 and the other region-free code did not work.  It is actually a DVD-224M (see manual) though it says DVD-224 on the player.  Here is how to do it:

If you have the DVD-224M model (says DVD-224 on the box, DVD-224M on the manual...), the hack is: 

Make sure you have no DVD in the tray. 
On the remote control: 
1) Press ""TITLE"" 
2) Press ""1"" and then ""9"" 
On the TV a large box with a small number will appear. 
The number indicates for which DVD region the machine has been set, for example ""2"" for Germany or ""0"" for no region code. 
3) Press the up arrow or down arrow to raise or lower the number. 
4) Press ""ENTER"" 
Done.",A. Patel,86,4,1
134,"B000028F42:dual_voltage_/__dual_wattage:r._bougie_""the_boogie_man""",Recoton ADF1650 50/1600W Dual Wattage Travel Converter: Electronics,dual voltage /  dual wattage,"worked very well as planed
just heavy to carr","R. BOUGIE ""the boogie man""",100,4,1
135,B0000AZK4G:first_time_to_use_a_crimp_tool:a._bess,TRENDnet Crimp Tool CAT5/6 Cut & Strip: Electronics,First time to use a crimp tool,I would have given it a five star but sense it's the only one I have ever used I had nothing to compare with. I have used it nine tines and it worked perfect every time. Sturdily made.,A. Bess,100,4,1
136,B000AMLXHW:slingbox_first_and_second_impressions.:timothy_j._yatsko,Sling Media Slingbox Classic: Electronics,Slingbox first and second impressions.,"The idea is excellent, the execution is flawed.  What is not made clear at the time of purchase is that you will need a bridge or gaming adapter as well as a high speed internet connection at home.  The adapter should be built into the box. 
Another disappointing factor is that the quality of the video is almost unwatchable if the connection is not robust.  There should be a cache memory built in so that a clear, unchoppy video and sound come through.",Timothy J. Yatsko,33,4,1
137,B000AMLXHW:slingbox_review:joseph_r._warren,Sling Media Slingbox Classic: Electronics,Slingbox Review,"One of the best gadget-products I've ever bought.  The installation and connection was completely flawless.  It worked the first time and has been working since (and I even used the Powerline ethernet adapter to connect back to my router).  I have my cable TV on one input and my security system on the secondary input.  Using my cellular Data connection on my laptop, I can watch tv or look at my security system from anywhere in the country",Joseph R. Warren,100,4,1
138,B000AMLXHW:wors_great_but_should_be_able_to_upgrade/trade_in:z._tommy,Sling Media Slingbox Classic: Electronics,Wors great but should be able to upgrade/trade in,"Box worked perfectly as expected. However, it would be nice to be able to upgrade firmware to the new HD like performance or via a trade-in program to allow old customers to upgrade to the new Sling boxes",Z. Tommy,0,5,1
139,B000E5XHGK:great:christian_behrens,Apple MA242LL/A iPod AV Connection Kit: Electronics,Great,This box is perfect to have all the basic ipod accesories at once. I have the 60 mb video ipod and all the accesories works perfect,Christian Behrens,24,5,1
140,B0009U6YQK:trust_the_description.:samuel_chell,CTA DIGITAL iPod Fold-Up Amplified Aluminum Speakers ( White ): Electronics,Trust the description.,"(Despite some of the negative reviews of this item, it continues to perform well with my regular-sized iPod.  In fact, it has more volume, depth, and presence than three other portable speakers--each costing 50 to 75% more--to which I've compared it.  The only downside is that the item is no longer sold postage-free from Amazon, diminishing its ""bargain"" appeal somewhat.)

These modest-sized and priced speakers perform as advertised: the sound is more than adequate; they're small enough that I can take The Stephen Colbert Report  with me on walks; when not in use, they fold up into a mini Porta-John. My only misgiving is whether I should have spent 2-3X more for a unit with a dock connector. But for under twenty bucks you simply won't find a better sounding, more compact unit",Samuel Chell,0,5,1
141,B0009U6YQK:pretty_good_sound:e._riddle,CTA DIGITAL iPod Fold-Up Amplified Aluminum Speakers ( White ): Electronics,Pretty good sound,I liked these speakers they are small compact they work great with my Mp3 Player and you can't really beat the price.  My only complaint is that they don't come with an adapter but I just bought rechargeable batteries and the system work great I use them everyda,E. Riddle,0,4,1
142,B0007XJSQC:best_headphone_value_ever:d._wendel,Sennheiser HD201 Headphones: Electronics,Best headphone value EVER,"These headphones are lightweight, fairly comfortable, and sound head and shoulders better than any pair of $20 headphones I've ever heard.  Here are the aspects people always want to know about:

BASS: these don't pound your eardrums in, but the bass that is there is infinitely cleaner and snappier than some of those boomy headphones I've heard.  You can really follow the bass line with these, rather than just having your eyeballs fuzz out from vibration.

MIDS/HIGHS: this is the reason to buy these headphones.  Not too bright, but very clear, warm, smooth, soothing, and musical.  The first time I listened to music on these I was able to pick out the click of the pick against the guitar string, something I'd never heard before on that song.  In fact, I blame these headphones on my new addiction to, well, headphones.

These obviously can't play as loudly as $200 headphones, and lack a little of the very lowest and very highest reach, but everything in the middle is VERY good.  I don't think you can find headphones that are this nice to listen to for under $100.  And being under $20, you can buy a pair to try without feeling like you might be wasting a lot of money.  I should go work for these guys or something =)",D. Wendel,0,5,1
143,"B00000J4M9:xbox_system_link:c._m._noevere_""mcpospartan117""",Netgear EN104TP 4-Port 10 Mbps Ethernet Hub RJ-45 with Uplink Button: Electronics,Xbox system link,I was wondering if anyone knew if this hub would work for linking Xbox's together so you can have more than 4 people play at once. I know that I could link 2 with a crossover cable but I want to link 4 together so that I can have a gigantic 16 player Halo match (It's a very popular Xbox game for those who don't know,"C. M. NOEVERE ""MCPOSpartan117""",0,5,1
144,"B000067S46:good_high_speed_cd-rws:""kingsbrother""",TDK High Speed Data CD-RW (5-Pack): Electronics,Good High Speed CD-RWs,Nothing much to say about them.  They're high quality high speed rewritable discs that do what they are supposed to do.  I've been using these kind of rewritable discs for a while now and I haven't had any problems with them what so ever even when I burn at higher than 10x.  They come with cases too so you won't have to worry about scratching the CDs,"""kingsbrother""",100,5,1
145,B0000A8Y5K:perfect_headset_for_me!:toonces,Panasonic KX-TCA92 Hands-free Headset with Comfort Fit and Fold Design: Electronics,Perfect headset for me!,"I matched this model number up with the phone I have, and it is a perfect fit for the phone and for me.  I stay on the telephone for lengthy conference calls most of my workday, and the headset types that go in the ear ended up causing soreness.  This headset sits gently over my head with the earpiece lying on my ear.  I'm told I can be heard very clearly without echo or fadeout.  I would highly recommend this headset",Toonces,100,5,1
146,B00005UK9X:better_than_the_windshield_suction_mount:a._touchard,Garmin Portable Friction Mount for GPS 010-10306-00: Electronics,Better than the windshield suction mount,"I bought this because my windshield suction mount could not be trusted.  I've had it fall off more than once.  Then you drive around wondering if your $700 Nuvi is going to fall and break.  Not Fun!  The friction mount works for me. For everyday driving, even aggresive driving, it stays put.  Someone on this site left feedback about using it with their Nuvi 360 and I used their review to make the purchase.  I'm glad I did.",A. Touchard,100,5,1
147,"B0007MWE2S:danny:chang_h._lee_""danny""",Cables Unlimited 6-Foot Digital Male-to-Male HDMI Cable: Electronics,Danny,"I think this is as good as the expensive over $60 HDMI cables.  I wouldn't spend money on the expensive ones.  First of all, I'm not a cable junkie nor an expert.  However, according to my research, there's no difference in performance b/w the expensive version nor the $12, $15, $20 version when it comes to HDMI since it's all digital.. hole buch of zeros and ones.  The durability of the cables... I don't know.  But unless you're someone who constantly plugs and unplugs the cables for some reason, it wouldn't matter.  Normally, you'd connect the cable and keep it that way for a long period of time, so the durability is not really relevant.  Bottomline: This is as good as the expensive ones.  I first tried out the expensive Monster brand which was $85.  Then I returned it after purchasing this, for the quality was the same.  Don't buy the expensive ones","Chang H. Lee ""Danny""",100,5,1
148,B000067SVG:must_have!:pamelars24,Targus PA220U Retractable USB Cord: Electronics,Must Have!,This is wonderful for laptop users that travel or like to move your laptop around a lot.  If I leave my laptop somewhere I hate having to worry about tripping over wires and wires everywhere just look bad.  This is really small and compact! Perfect for traveling too.  I've used it for about 8 months now and it hasnt had one problem...it still recoils well,pamelars24,100,5,1
149,"B00005BIDS:great_product:""agator82""",Jensen JTH930  Earbud Telephone Headset with Inline Microphone: Electronics,Great product,This product is a nice headset that did fit nicely on my ear (lucky fit I guess) and was easy to work with.  It is compact and feels quite natural for me.  Not to mention it is designed to work on either ear so in the middle of a conversation you can just change ears,"""agator82""",66,5,1
150,B0002GWP46:good_value_for_the_money:maggie_jarpey,HP DeskJet 3845 Color Inkjet Printer: Electronics,good value for the money,"I am pleased with this printer. Considering the price, it is a good value. The cartridges are kind of expensive, but I guess most cartridges are these days",Maggie Jarpey,83,5,1
151,B0002GWP46:the_little_engine_that_could!:peter_c_h,HP DeskJet 3845 Color Inkjet Printer: Electronics,the little engine that could!,"PROS:

small
reliable
very good quality with pictures
ease of use
good software
easy install
affordable

CONS:

ink tends to run out quickly with pictures
slow rate of printing
usb cable not included

overall: 5 amazonian stars for the average user",Peter C H,100,5,1
152,"B00067OF80:excellent_quality,_a_great_buy!:takin_care_of_business_""the_deal_guy""",Sennheiser EH-150 Evolution Hi-Fi Stereo Headphones: Electronics,"Excellent Quality, A Great Buy!","This is truly a no-brainer, excellent headphones at a great price, wonderful all around phones, would make a great gift also","Takin Care of Business ""The Deal Guy""",0,5,1
153,"B00067OF80:great_detail_in_these_inexpensive_phones:bruce_young_""seeking_the_balance""",Sennheiser EH-150 Evolution Hi-Fi Stereo Headphones: Electronics,Great detail in these inexpensive phones,"I have been using these for a while now and they seem pretty good to me.  (disclaimer: I am not an audio professional, nor do I have any expensive headphones to compare with.)

They have great detail in both low and high end. In fact, I can hear things in some of my music that I never noticed before in either my small speakers or in the several foam on-ear style or earbud styles.  This is good when listening to original CDs, or HQ mp3/AAC, but it did reveal  some audio glitches and artifacts in lower quality mp3 that I had just not heard before...

I tested these with a frequency response program on my Mac, show as having 25-15,600 Hz (in my ears, your ears may vary...) .  This range is better than most of my other inexpensive headphones and earbuds.

They do a good job of blocking out external noises-- great if you are in a bit of a noisy space.

And, yes, they were a bit tight on the head initially.  To fix that, I got a stack of cd/dvd cases that was a bit wider than my head and allowed these headphones to be expanded by them for several overnight stretches (pun intended). This has helped too lessen the pressure they put on my ears and head to the point that they are now OK to wear for long periods.  NOTE: this procedure is at your own risk, as I do not think it is officially endorsed by the mfg.  ;-)   Do not overstretch them, as the headband material, while flexible, undoubtedly has limits to the stretch it can take.

Great Bargain Headphones","Bruce Young ""seeking the balance""",0,4,1
154,B00067OF80:superb_sound_quality:shloky,Sennheiser EH-150 Evolution Hi-Fi Stereo Headphones: Electronics,Superb Sound Quality,"Not an audiophile, but someone looking to spend a decent amount of money on a quality set of headphones. This product nails all the requirements - great sound, great comfort, well built. I'll be buying more of these guys for friends and family.",Shloky,100,5,1
155,B000EWD4TS:uninstall_the_u3_and_it's_fine:david_park,"SanDisk 2 GB Cruzer Micro with U3 ( SDCZ6-2048-A10, Retail Package): Electronics",Uninstall the U3 and it's fine,"Don't let the reviews fool you. At this price, it's worth a little research. Apparently U3 is annoying a lot of people and the people at U3 have created an uninstall download for you to get. So Google it, download it, and buy the USB drive. The size of this USB drive and the fact that you'll never have to worry about losing the cap along with an excellent price make it worth buying. After you uninstall the U3 software, it works like any other drive. It works great, it just takes you ten minutes of a little extra work. 

I'm very satisfied so far and have carried audio, video, and a lot, lot more  on a drive the size of a pen cap. Brilliant...",David Park,100,5,1
156,B00006I5RA:more_than_i_was_expecting:a._larochelle,Sennheiser HD 457 Traditional Open Hi-Fi Stereo Headphones (Silver): Electronics,More than I was expecting,"I bought these headphones a week ago and I am very pleased with them. At the electronic store, I listen to 3 pairs of Sennheiser (HD-433 ; HD-437 and HD-457). I hesitated between the 437 and the 457 but went for the 457 (10 more buck$). At the store the sound was OK as they were playing from the Sennheiser display rack. When I got home, I plugged these in my computer soundcard jack and the sound was a whole lot better. I am very impressed of the volume and sound quality I can get from them on my computer. My soundcard is an onboard Soundmax AC97 on an Asus K8V-X motherboard. I set the sound option in Windows XP on ""headphones"" and played ""Metallica- Nothing else matters"" with WinAmp. WOW !!! I was really impressed with the bass response and sound clarity in general. I only use half of the volume available in Windows XP and it`s more than enough for me.
I do agree with some other reviews that the bass could be more precise but I found out that it varies a lot depending of the sound source you`re using. The sound is better on  my computer than on my Harman Kardon amplifier and is a lot better on my MP3 player than with the earbuds that came with it.
Overall, I would say that these headphones are very good for the inexpensive price. They blow away all the competition in the same price range. Compared to my old Panasonic, it`s a drastic improvement especially for the bass response.
When it comes to music, I love bass a lot but I would recommand to others that you would listen to them from a source that you could adjust the bass level (bass knob or equalizer), so that way you won`t get too much bass from them.
Very good headphones ... Go get a pair ... at this price you can`t go wrong. I highly recommand them for computer users (music, DVD movies and games)",A. Larochelle,75,5,1
157,B000F4C2CA:great_phone:realguy1,Panasonic KX-TG5631S 5.8 GHz FHSS GigaRange  Digital Cordless Answering System: Electronics,Great phone,"This is one of the best wireless phones I've had -- good call quality, good speakerphone quality and good range",realguy1,0,5,1
158,B000F4C2CA:dependable:kids_&_corgis,Panasonic KX-TG5631S 5.8 GHz FHSS GigaRange  Digital Cordless Answering System: Electronics,Dependable,"Panasonic makes good quality products and this is no exception.  Easy to use, very compact, no interference with cordless usage",Kids & Corgis,0,5,1
159,B000F4C2CA:great_phone:j._benson,Panasonic KX-TG5631S 5.8 GHz FHSS GigaRange  Digital Cordless Answering System: Electronics,Great Phone,"I bought this phone to replace my older Panasonic because I needed a new answering machine.  I love that I can retrieve messages from the handset.  The handset is a bit smaller than earlier models, but just took some getting used to.  Would definitely recommend",J. Benson,0,5,1
160,"B000F4C2CA:high_quality_for_low_price:m._jeffrey_mcmahon_""herculodge""",Panasonic KX-TG5631S 5.8 GHz FHSS GigaRange  Digital Cordless Answering System: Electronics,High Quality for Low Price,"I picked this up for 50 dollars to replace a 75-dollar Uniden that had a sticky ""talk"" button and muffled sound qaulity. The Panasonic blows the Uniden away. The sound is clear, crisp, and intimate, the ring selection is varied (I prefer the nonobtrusive default setting). The controls are easy to use. The quality and finish of the materials is high. I am now a loyal Panasonic phone buyer","M. JEFFREY MCMAHON ""herculodge""",100,5,1
161,"B000BJ3BRO:great,_great_quality;_even_better_value.:l._baisden",Olympus WS-320M 1 GB Digital Voice Recorder and Music Player: Electronics,"Great, great quality; even better value.","It's hard to believe the quality of the sound from this very small device.  MP3's sound great as do the voice recordings.  With 1 gig of space you can record an entire day of seminar speakers and still have space left.  The built in STEREO OR MONO mics are great...PLUS, YOU CAN USE IT TO CARRY FILES TO AND FROM WORK.

The function buttons are logical and easily accessed, even with my big fingers.  Priced right, I'm glad I purchased.  Received it on time.  Totally happy with my purchase.  

My only wish is that it came with a case and a neck or wrist strap.  It's so small it gets tossed into whatever pocket is available and that can lead to scratches from keys, etc",L. Baisden,100,5,1
162,"B000BJ3BRO:great_size,_great_price,_great_performance...:frank_curtin_""the_smart_guys""",Olympus WS-320M 1 GB Digital Voice Recorder and Music Player: Electronics,"Great size, great price, great performance...","I am a success coach and I record all my coaching calls as a standard practice. This recorder has performed fantastically in all situations. I get about 9 - 12 continuous hours of battery operation (depending on battery quality) and the unit captures voices flawlessly during my calls (I have an adapter for the phone). I have used this in a seminar setting and have had great results. I highly recommend using rechargeable batteries (always have one extra on hand) when you are going to use the unit for extended periods of time. Recharge before your event each day and you won't miss a thing. The unit only uses one battery and it's always a great idea to have a spare. The unit does not audibly warn when the battery is about to expire, so keeping a fresh charge should provide you with uninterrupted recordings. Each stop and restart begins a new file. For me that works great! If you are looking for one continuous file, do not shut it off. You can also buy software that will let you merge the files for your later use. You would be hard pressed to find a better product for the money","Frank Curtin ""The Smart Guys""",100,5,1
163,B0001F1ZY4:great_product_at_great_price:mohamed_iqbal,SanDisk SDMSV-512-A10 512 MB MemoryStick Pro (Retail Package): Electronics,Great product at great price,A good stuff at great price and as usual Amazon was fast to send the item,Mohamed Iqbal,0,5,1
164,B00092M1SS:good_basic_player:k._braat,"RCA Lyra RD2315 512 MB Personal Digital Audio Player with Voice, Line-in and FM Recording: Electronics",Good basic player,"I decided to replace my iRiver 190T after a 3rd party cable adapter malfunctioned and fused the pin connection to the USB cable together.  I wanted USB 2.0 for the faster connection and a larger capacity, but still desired standard user replaceable batteries on a flash based player so I picked this up on sale.

I may still search for a used iRiver 190T after playing with the Lyra RD2315.  I like the ruggedness of the 190T a bit more than the RCA Lyra RD2315.

Pros:
User replaceable AAA batteries
Expandable SD slot up to 512 MB
Decent sound for biking and general yard work
Screen is able to be positioned at 0 or 180 degrees for easy reading from belt clip/lanyard
Line in recording and voice for short memos
3 different color backlights for user preference
Decent battery life

Cons:
Headphones are worthless.  Placing them in ear prevents clips from holding them in place
Slow reaction on interface compared to older iRiver player ""Please Wait...""
Belt clip is going to break after minimal usage (like ink pen cap clips do)
Doesn't seem like USB 2.0 speed, just normal USB 1.1
No armband or case available

I used firmware 3.11 for my testing after upgrading from version 1.11",K. Braat,95,4,1
165,"B0002ILKMW:updated_from_a_17""_crt_and_wanted_something_to_match_imac_20"":j._m_mccormick_""liquid100percent""","Apple Cinema 20"" Flat-Panel Display: Electronics","updated from a 17"" CRT and wanted something to match iMac 20""","when I bought my Intel iMac w/20"" LCD suddenly everything else looked dull in comparison. This Apple 20"" is very close in spec to my iMac 20"" screen. Stores like Best Buy do not have good quality 20+"" LCDs in yet. You want the 16x9 profile also, the regular square LCDs look dorky in comparison and typically have lower brightness and contrast ratios. The newer stuff is very bright and clear. It is obvious when you go to a store and look at the LCD screens. The cheap $200 LCDs just don't look good in comparison to the new stuff.

Intel iMac screen:
1680x1050
280 cd/m2 (brightness in candle power)
800:1 Contrast ratio

Apple 20"" LCD
1680x1050
250 cd/m2  
400:1 Contrast
14ms response time (www.apple.com/displays/specs.html)

Other comparables:
Gateway 21"" 1680x1050 $599
300 cd/m2  1000:1 contrast

Dell 24"" 2405FPW $800
1920 x 1200
500 cd/m2
1000:1 contrast

You should be aiming for at least 300 cd/m2 on brightness and close to 1000:1 contrast.  These Apple LCDs have been out for awhile and are starting to show their age in comparison to the brand new products that have just started to come out. If you are using your LCD for a TV you may need the brightness, but for computer work the Mac 20"" LCD is just about right. 

I paid a few $$$ more ($750 total price) for the Apple LCD, but I feel I made the correct purchase. I just didn't like the way the others looked and it had to look good against my iMac. I actually like this screen better than the one on my iMac and it seems just as bright even if the specs say that it is not. Amazon also boxes the shipment (besides the Apple box) so your screen should arrive undamaged","J. M MCCORMICK ""liquid100percent""",100,5,1
166,"B0002ILKMW:a_solid_display_that_compliments_any_computer:clorman_borno_""robk2""","Apple Cinema 20"" Flat-Panel Display: Electronics",A solid display that compliments any computer,"I've been slowly making my way to the Mac side after nearly 15 years of unadulterated Windows/DOS use.  The process has been slow mainly because of the price and availability of Apple products:  High and Scarce.

The best thing about Apple is that their customer forums are full of people like you and me, and if you have a problem, someone else has most likely had it, too.  Those forums helped in my decision to purchase this monitor.

I had been looking closely at the 23"" monitor.  When I read about a majority of the displays getting a pink tint after only a few hours of use, I realized I would either wait until Apple re-engineered the monitor, or look at other options.

With the 20"" Aluminum, I didn't have to look far.  I wanted a monitor that would compliment my G4 laptop (Powerbook), but I didn't want to break the bank, either.  The answer was turning to ebay.  $600 out the door.  Mint condition.  Saved over $150, and the monitor works and looks great!

The 20"" and 30"" models have had no problems.  If you can buy them new, go for it.  If you can buy new, but would rather spend that extra money on something else, check out the ebay auctions","Clorman Borno ""robk2""",100,5,1
167,B000EM6MP6:nice_phone:big_d,Panasonic KX-TG2620B 2.4 GHz FHSS GigaRange  Digital Cordless Telephone: Electronics,Nice Phone,I was looking for a basic cordless phone with out an answering machine and this one is great. It has good reception and I like the size of it. This phone is just what I was looking for.,Big D,0,5,1
168,B00004T8R2:best_in_class:ds,Panasonic RP-HT21  Portable Headphones: Electronics,Best in class,"These are the best portable headphones in this price range.  Good bass and smooth, natural sound. In fact they would probably still be the best bang for the buck at three times the price.  If you can afford more, consider the Sennheiser PX100 for about 40-50 dollars. But if you're on a budget or don't want to worry about losing or breaking a more expensive pair of headphones, these are definitely the ones to get",DS,100,4,1
169,B00009X3RN:changing_to_hdtv:oliver_schwallenstecker,OmniMount Cantilever TV Mount (up to 80 Pounds): Electronics,Changing to HDTV,Excellent mount for the 2 TV's I've purchased.  Was suprised to buy one about a month ago from amazon.com for 149.95 then was able to buy this one for 124.95.  Did I pay too much for the first mount?       Ollie...........,Oliver Schwallenstecker,0,5,1
170,"B0007CNYMC:great_but_pricy!:s._fiorenza_""stefio5559""",Rewritable DVD-RAM Disc Without Cartridge: Electronics,Great but pricy!,This was needed for my Panasonic DVD recorder.  Works well - hope it holds up as advertised.... Looks like high quality and works well. So far - everything is as expected - and THAT is good,"S. Fiorenza ""Stefio5559""",100,5,1
171,"B000EH8K8S:next_best_thing_to_a_built-in_connector:cj_""minidiva""",Kensington Pico FM Transmitter for iPod 5G and Nano (Black): Electronics,Next Best Thing to a Built-in Connector,"It's not listed in the product description but the Pico works with the iPod Mini too.  Like the other reviewers, I found it easy to setup: tune the radio, turn on iPod, connect the Pico, tune the Pico, done).  In my car, the static interference was less noticeable when the unit was placed in close proximity to the radio.  I noticed this as well with my home stereo. Maybe the next generation Pico needs a larger antennae, or my iPod needed charging.  Regarding sound quality, my other car has a built-in iPod connector.  The Pico sound quality is comparable, somewhat muted, but enjoyable.  The Pico does offer the advantage of displaying the iPod menu to select tunes.  I've read mixed reviews on other FM transmitters, but I am pleased with the Pico","CJ ""MiniDiva""",100,4,1
172,B0009JR5IM:excellent_for_what_i_use_this_for:robert_keeney,"Kensington 33164 Stereo Dock, Charger, and Transmitter for iPod, iPod Mini, iPod Nano, or iPod Photo: Electronics",Excellent for what I use this for,"I ordered this device to sit on a player piano, which can play ipod encoded MP3 files, once they are transferred from the special CDs that are designed for the piano.  The remote is limited, as are all remotes for ipods, but for the special use I have, this is a great product.  It allows me to sit across the room and pause the piano or select the next piece of music",Robert Keeney,0,4,1
173,"B00005K4PO:good_capability,_fair_price:rick_galati",Brother PT-1750 Electronic Labeling System: Electronics,"Good capability, fair price","I was looking for an inexpensive, yet high quality, long lasting, and durable way to identify dozens upon dozens of electrical wires behind the instrument panel of my airplane. A fellow pilot made me aware of the family of small electronic labelers available in the marketplace. The Brother 1750 fits my needs perfectly. Offering two lines of crisp, highly readable print gives a professional appearance to all labeling needs. My experience is quite different than some reviewers who have complained about wasted tape. In fact, I found that little wasted tape is generated if you simply adjust the margins to a particular task and this option is clearly spelled out in the instruction booklet. Since I purchased the 1750, I have found many uses for it around the home office and I wonder how I got by without one in the past! My only complaint about the keyboard is that among the characters, it does not offer a dash or hyphen, so when one is  required, I find myself using a star instead. That is a minor complaint though.  The Brother 1750 gets considerable mileage on AA battery power alone, so I have not felt the need to purchase the adapter",Rick Galati,96,4,1
174,"B0009AFVZK:maybe_other_reviewers_were_talking_about_another_phone.:superjuan_""juan""",AT&T 992 Two-Line Corded Speakerphone with Caller ID: Electronics,Maybe other reviewers were talking about another phone.,"We recently purchased 4 of these phones and all of them work fine. The CID works perfectly for both lines. The interface/menu takes a few minutes to learn and get used to but I wouldn't call it ""non-intuitive"".

The Redial button (as you can see in the picture) is right above the number pad. If you can't find it, you might want to buy a phone with less buttons and less features. And it's pretty simple to redial a number in the CID display... when you see/get to the number press Enter twice (Once to bring up the ""MENU"", and Once more to ""DIAL""). In fact you can also save that number into the phone's memory through the menu (press Enter once and scroll through the options)","Superjuan ""Juan""",0,4,1
175,B0001RM3WU:very_nice_product:jorge_osorio_guerrero,Garmin Etrex Windshield Mounting Bracket: Electronics,Very nice product,"At first, I was not sure about if this Windshield Mounting Bracket was going to stay in place while I drive trough the streets. However, I was very surprised when I found out that the Bracket stayed put all day going from one place to another, even under some vibration. The suction rubber system is quite strong. It has 2 angles for adjustment, and you can rotate the GPS clockwise/counterclockwise.

Pros: Strong suction rubber system, GPS mounting system
Cons: Lack of a 4th angle for adjustment (the GPS can only be adjusted in the windshield plane, so you can not turn it towards your face for easy viewing - that's why I give 4 stars",Jorge Osorio Guerrero,0,4,1
176,B0001RM3WU:garmin_etrex_windshield_mounting_bracket:k._y._leung,Garmin Etrex Windshield Mounting Bracket: Electronics,Garmin Etrex Windshield Mounting Bracket,"Very strong suction cup provides secure mounting. Quick and easy clip in and release for taking the GPS with you. Product would be better if the pivoting arms were longer and able to swivel sideways. Otherwise, this is a well-designed and quality product",K. Y. Leung,100,4,1
177,"B0001JXAYS:height_dimensions_inaccurate:pro_""rob""",Panasonic SA-XR70S 6.1 Channel Surround Sound Home Theater Audio / Video Receiver - Silver: Electronics,Height dimensions inaccurate,"The forums speak highly of these units-xr70, and I was going to get one because of the small form factor. Amazon's description for the height at 2.5"" is incorrect, according to Panasonic's website. Should be listed as 3 9/32""H. Makes a difference if you're short on space","Pro ""Rob""",33,5,1
178,"B0001JXAYS:i_just_love_this_system:busybee64_""busybee64""",Panasonic SA-XR70S 6.1 Channel Surround Sound Home Theater Audio / Video Receiver - Silver: Electronics,I just love this system,"I was paranoid about having buyer's remorse from this unit. For such a cheap price I was sure I would end up regretting the purchase. What is the tradeoff? Shoot if know, but I haven't regretted buying it one bit. The receiver is perfect for home theater, particularly DD 5.1 shows. There is absolutely no discernable speaker hiss with digital content, which is important for TV watching that has a high range of both loud and silent moments.

As for power, it's not an even match with some of the more power hungry and expensive analog amplifiers out there, but it easily crosses the threshold of annoying the neighbors.

Digital is something to get used to. On conventional receivers, you turn the sound up high and it becomes somewhat sloppy, or what some call ""warm"". Not so with the digital Panny. It's distortion free up to very high levels. I wouldn't call it bright, but the response is very linear and precise. I like hearing all the details in music and cinema, even at loud volume. Others don't.

The weaknesses are very minor:

-The FM tuner is nothing special.
-It lacks fancy DSP modes of expensive receivers.
-No fancy on screen display (must do most of the tweaking with knobs)
-It does not upconvert video.
-The remote control is an el cheapo.

For this price, though, who cares","busybee64 ""busybee64""",83,5,1
179,"B0001JXAYS:great_receiver:toby_a._dingle_""tadingle""",Panasonic SA-XR70S 6.1 Channel Surround Sound Home Theater Audio / Video Receiver - Silver: Electronics,Great Receiver,"I purchased this receiver from Fry's Electronics in San Diego, CA for $199.99. At first, I was a little hesitant about purchasing an all digital receiver. When I got it home, and connected it, I was amazed. This receiver will blow you away with the precision of it's home theater capabilities. I am using four Polk R30's as my fronts, and rear surround, and two Sony center channels for my front center, and rear center channels. I also have a KLH 10inch Tremor Series powered subwoofer. I estimate the entire system to cost about $650.00 total. I have colleague that has a Bose home theater system, and my little system blows his out of the water, and he paid much more for the Bose. If you want a great receiver a minimal price, this is the way to go. By the way, did I mention that it has four digital inputs, an optical output, and HDMI in and out connections. BUY IT!!!","Toby A. Dingle ""tadingle""",100,5,1
180,B0007ZFM38:great_item.:joshua_cole,Logitech 980356-0403 Stereo USB Headset 250: Electronics,Great item.,"The logitech stereo usb noice cancelling headset is awesome... I never recieved the one I ordered from ANT online, but the one I bought later at walmart owns me",Joshua Cole,0,5,1
181,B000F49RAA:excellent_value_for_money:mahadevan_virudhagiri,Logitech mm50 Portable Speakers for iPod Black: Electronics,Excellent Value for money,"I did a lot of research and finally ended up with this product. 

1) BOSE is an excellent piece - but main drawbacks - portability and lack of audio input from other devices

2) Altec Lansing - basically a roun cylinder shaped one and I didnt get that in a black color for my 30 GB Black Video Ipod and the sound wasnt that impressive as Bose (or for that matter Logitech mm 50)

3) Apple's ipod Dock - its a bulky one, that is definitely not portable and costlier than the Bose. 

I went to BestBuy to listen to everything and Logitech mm 50 really outweighs the other ones on these - price, portability and sound quality, yea, its not like Bose or Apple's dock - but really good for such a small piece. 

The only thing I find a little difficult is, I am not able to switch playlists with the remote, its just for play/pause/next/prev and sounds, would've been completely happy if had all that I could do in the ipod. But, I am very happy with the buy and will definitely recommend to bu",Mahadevan Virudhagiri,100,5,1
