,uniq_id,product_name,summary,review_text,reviewer,helpful,rating,sentiment
216,"B0002X8U4I:a_must-see:--nmcc--_""--nmcc--""","Control Room: DVD: Samir Khader,Lt. Josh Rushing,George W. Bush,Tom Mintier,David Shuster,Hassan Ibrahim,Deema Khatib,Donald Rumsfeld,Jehane Noujaim",a must-see,"This documentary gives a brief introduction to Al-Jazeera, which, if you didn't know already, is the main arab language newschannel. It is a source which has won a great deal of respect in the arab world for it's willingness to go where other, stated-owned and controlled arab networks won't tread. In this sense it is more than a mere arab CNN in that it stands out more in the general landscape of arab media.

The filmmakers here interview Al-Jazeera personel, as well as some american journalists, and the american official which liases with Al-Jazeera for Centcom, the american Central Command in the present Irak war (which happens to be 30 miles from Al Jazeera headquarters). It covers the timeline from just before the war, to just after Bush anounced main millitary operations to be over.

By striving to be neutral, the documentary allows you to see how Al-Jazeera see themselves and how they conceive their mission in the world. They are very disappointed in the United States, but adhere strongly to its values.

Also interesting is how being ""on the arab side"" gives them a very different perspective from western media in spite of the fact that they clearly espouse its values, like when they are angered by Pentagon protests at their having showed images of US prisoners, when western media routinely show Iraki POWs.

An unexpected insight the documentary affords you is that it lets you see just how incompetent millitary media management can be. The american liaison doesn't speak a word of arabic in spite of being assigned by his goverment to the most important arab news source, and as if that weren't enough, he is barely articulate in english and clearly doesn't know anything about the local context and history. Another instance of bungled media operations is when centcom tells journalists about the deck of cards with the most wanted iraki officials, but doesn't have the foresight to have some to give to journalists, irritating the very people they are trying to win over.

All in all it's a compelling watch which gives you a good look into the producers of news in the west and arab worlds. It gets four stars rather than five because of it's sometimes amateurish handling of flow, which makes it at times a bit unfocused","--NMCC-- ""--NMCC--""",100,4,1
217,"B0002X8U4I:""we_have_the_video....."":blackfirst","Control Room: DVD: Samir Khader,Lt. Josh Rushing,George W. Bush,Tom Mintier,David Shuster,Hassan Ibrahim,Deema Khatib,Donald Rumsfeld,Jehane Noujaim","""We have the video.....""",I found this DVD to be well produced and engaging to go along with the POWERFUL content.  Fantastic.  Loads of deleted scenes that are very worth watching,Blackfirst,0,5,1
218,"B00000IQV7:great_all_around_movie:b._kuske_""kusko""","Patch Adams - Collector's Edition: DVD: Tom Shadyac,Robin Williams,Daniel London,Monica Potter,Philip Seymour Hoffman,Bob Gunton,Josef Sommer,Irma P. Hall,Frances Lee McCain,Harve Presnell,Daniella Kuhn,Peter Coyote,James Greene,Michael Jeter,Harold Gould,Bruce Bohne,Harry Groener,Barry Shabaka Henley,Steven Anthony Jones,Richard Kiley,Douglas Roberts",Great all around movie,"This movie will make you laugh, cry, and think.  It's definitely a good date movie.  Bring a box of kleenex though","B. Kuske ""kusko""",25,5,1
219,"B000053UIE:classic_pacino_70s_movie:r._c._kopf_""curtis_kopf""","...And Justice For All: DVD: Al Pacino,Jack Warden,John Forsythe,Lee Strasberg,Jeffrey Tambor,Christine Lahti,Sam Levene,Robert Christian,Thomas G. Waites,Larry Bryggman,Craig T. Nelson,Dominic Chianese,Victor Arnold (II),Vincent Beck,Michael Gorrin,Baxter Harris,J.G. Hertzler,Joe Morton,Alan North,Tom Quinn (II),Norman Jewison",classic pacino 70s movie,seems like there was a time in the 70s where mainstream filmmakers took their art and their audiences seriously. this gem about courtroom corruption is one of pacino's best movies and his final courtroom monologue is as good as any in film,"R. C. Kopf ""curtis kopf""",75,5,1
220,"B00000ILDE:one_of_the_greatest_sequels_ever_made!:n._hagan_""anime_brothers""","Aliens (Special Edition): DVD: Sigourney Weaver,Carrie Henn,Michael Biehn,Lance Henriksen,Paul Reiser,Bill Paxton,William Hope,Jenette Goldstein,Al Matthews,Mark Rolston,Ricco Ross,Colette Hiller,Daniel Kash,Cynthia Dale Scott,Tip Tipping,Trevor Steedman,Paul Maxwell,Valerie Colgan,Alan Polonsky,Alibe Parsons,James Cameron",ONE OF THE GREATEST SEQUELS EVER MADE!,"This has to be the best of the Alien films! This film, although not as scary as the original (I mean that it did not scare me as much as Alien), it is much more exciting and enjoyable than the first. Also, this would have been an ideal conclusion to the series. Go on, buy the Collector's Edition of the first and this and enjoy","N. HAGAN ""Anime Brothers""",33,5,1
221,B0006213IK:one_of_leslie's_best:elizabeth_borschowa,Leslie Sansone Walk Away the Pounds - Walk and Jog: DVD: Leslie Sansone,One of Leslie's best,"I was a bit skeptical about jogging in my home, but wanted a little boost from the two mile walk I had been doing. If you are at all skeptical, DON'T BE! I have used 4 of Leslie's programs and for me, this one takes the cake. It's fun, it's fast paced, and it works up an awesome sweat. You can feel the calories burning with this one. It's well worth the 10 or so dollars.",Elizabeth Borschowa,100,5,1
222,"B0009NZ2VU:excellent:adj021_""adj021""","The Simpsons - The Complete Sixth Season: DVD: Doris Grau,Marcia Mitzman Gaven,David Silverman",excellent,Product was in great condition. I got the product quickly and was very satisfied.,"adj021 ""adj021""",0,5,1
223,"B000059H9C:stunning,_deep_","Fellini - Satyricon: DVD: Martin Potter,Hiram Keller,Max Born,Salvo Randone,Mario Romagnoli,Magali No�l,Capucine,Alain Cuny,Fanfulla,Danika La Loggia,Giuseppe Sanvitale,Genius,Lucia Bos�,Joseph Wheeler,Hylette Adolphe,Tanya Lopert,Gordon Mitchell,George Eastman,Marcello Di Falco,Elisa Mainardi,Federico Fellini","Stunning, Deep  Mysterious","I woke up this morning with a burning desire to remember the end of Fellini Satyricon.  Someone is mortally wounded, the blonde guy?  And lies there dying, watching his best friend go off with the boy they both desired, Gitone, and some dancing leaping black guy....  I think.
   I've seen it probably 9 times, it always was a favorite when I was a teen and older, but I haven't seen it for years.  But it was so visually entrancing, and so truly pre-Christian -- that is, made from that standpoint, which movies seldom are or can be!
    I just remember the wonderul images, a boat rising in the mist, the strange tenement bldg they (Ascylto and Encolpio) live in, the sea monster, the bacchanale, the hermaphrodite's cavern, the Minotaur.....  endless, splendid, dreamlike images on and on....
  [I wonder why it is Italians are such master of the visual in this manner; I think of Visconti, Antonioni, even Scorsese and the American-Italians -- maybe it's that Renaissance artist legacy?]

From my buddy:  Like you, I saw it a few times, decades ago.  The images are so strong and mysterious. Images that render volumes of emotions that are so deep, echoing a memory that is never realized. Modern day, Scorsese manages it. Zefferelli too.
That is true film-making. Even the older films from De Sica capture images that are unforgettable. Wells has done it.
But what you're talking about, is, I suppose, secular in nature. Icons derived from the human experience that has meaning from within the human soul. Not from an outward omnipresence of theology.  Satyricon is almost existential, as a presentation of true human nature. Done with frame-paintings. And framed in such a way that is evocative.  Amazing dream art!",Miriam T. Barnett,87,4,1
224,B000BVM1SM:deliciously_funny:friskie,"Nighty Night - The Complete Series 1: DVD: Kevin Eldon,Elaine Tan,Tony Dow (II)",Deliciously Funny,"This is too good to be true.  After purchasing this based on reviews alone my partner and I sat down to watch it not knowing what was about to take place.  For the next three hours, we were absolutely shocked and entertained.  This has got to be one of the most original shows ever to be created.  Its got it all; comedy, drama and twisted minds.  I have to admit I've taken a few lessons from Jill and her methods do work.  Seriously though it was just plain amazing and I hope series two will be out soon.  It is not for the easily offended but for those there is always the Brady bunch; the lamest thing ever to grace television.  For the rest of us, well...Nighty Night.  Highly recommended",Friskie,100,5,1
225,B000BC8SYC:filthy_and_fantastic!:scott_b._nyc,Gilbert Gottfried: Dirty Jokes: DVD: Gilbert Gottfried,Filthy and Fantastic!,"Gilbert Gottfried is a genius.  THANK YOU for making a DVD that puts so many dirty jokes where they long--together!  Of course I knew a few, but I learned so many more!  Gilbert's delivery is priceless, and his impressions of comics like Bill Cosby and Jerry Seinfeld make some of the jokes even funnier.

If you're a fan of filthy humor, this DVD is a MUST HAVE!  My personal favorite is about the guy who doesn't know if his wife has VD or TB...

And at $13.99...it's a steal.  DO NOT MISS THIS ONE",Scott B. NYC,100,5,1
226,B000CRR3I8:there_are_more_than_two_points_in_the_spectrum:william_lessley,"TransGeneration: DVD: Raci Ignacio,Bryce Abelson,Cameron Whitmore,Dillon Caulkins,Marci Bowers,Miriam Barrere,Evie Blackwell,Harrison Alexander,Molly L. Moore,Johanna Holmlund,Katherine A. Baker,Cate Flaherty,Andrea Gabrielle Gibson,Jeremy Simmons",There are more than two points in the spectrum,"More than ""male"" and ""female"". More than your view or her view or my view or any one person's view of what makes ""male"" and what makes ""female"" and everything in between. Sexuality (gay, straight, bi, asexual, etc) is different than gender (male/female) and can have nothing and yet sometimes everything to do with the other.

There are gay men and straight me and bisexual men, too. Whatever they identify as has no impact on whether they are also transsexual and seek re-assignment into a body that fits them more. It's not some sick fetish or crazy delusion. Surgery, hormones, these are RISKY! And they would not be undertaken unless other options HAD been explored and found unable to cease the ache inside.

Gender Identity Disorder (GID) is real. Transition (the process of taking hormones, living as the preferred gender in all things, surgery, etc) is not a CURE but it can make life bearable.

And I think it's funny that still male to female transsexuals are regarded more often as ""real"" and the female to male transsexuals are ignored.

Raci has known she was trans it appears most of her life. She started taking hormones while she was still in what should have been her male puberty. So, of COURSE she looks ""more feminine"" but that doesn't make her any more or less of a ""real woman"" than the other MTF, Gabbie. Gabbie is a lesbian while Raci is straight. See how this works? Gabbie likes women, Raci likes men. It has nothing to do with one being ""right"" and one being ""wrong"".

There is a world of difference between a man relating to a woman and a woman relating to a woman. Just as a man relating to a man vs. a man relating to a woman. And it's not all sexual. It is entirely plausible that a man would transition into a woman and still be attracted to women. Hello, the gender changed, not who they were attracted to!

I'm just so tired of seeing so many people picking apart transsexuals. We are not here for your amusement. We are not here to be some star in your porn show. We are real. And these kids do an amazing job showing that. But I see that the majority of reviewers are more wound up over the ""sick fetishes"" and one MTF being more female convincing than the other.

I would love to see the same folks who brought us this (a more emotional struggle) to also do one documenting the physical changes that happen and how FTMs, in particular, struggle with the emotional effects of T.

- Wil",William Lessley,81,5,1
227,B000CRR3I8:in_regard_to_the_two_first_posts...:kayden_healy,"TransGeneration: DVD: Raci Ignacio,Bryce Abelson,Cameron Whitmore,Dillon Caulkins,Marci Bowers,Miriam Barrere,Evie Blackwell,Harrison Alexander,Molly L. Moore,Johanna Holmlund,Katherine A. Baker,Cate Flaherty,Andrea Gabrielle Gibson,Jeremy Simmons",in regard to the two first posts...,"I am not sure why the first person would direct people to read J. Michael Bailey's work... or why the second person would say that it is as if J. Michael Bailey wrote this himself...one he couldn't have because it is a documentary, and two his view points are way off compared to the one given by the documentary.  Considering his book is very demeaning of the trans community. And he was forced to resign from Northwestern University as the department head, because of his illegal uses of his patient's information in his book.

""They seem like different species, because they are.""
       I am not sure if I would say that the kids in this documentary are another species... or even that I am another species. They are humans as well and to reduce them to another species is simply rediculous.

   I am not sure why everyone is referencing him, because his view on Transgender people is extremely negative.

... but to the documentary. I think that it gives a great overall view of the trans community, showing that we can stem from all different backrounds, and we can act in all different ways. Just as there are many different ""normal"" gendered people, there are many different trans people as well.  I believe that  ScubaOtter ""seaotter7""  has the best overview of it.",Kayden Healy,66,5,1
228,B00006FMB4:a_perfect_workout:terry_griffith,Crunch - Pick Your Spot Pilates: DVD: Ellen Barrett,A Perfect Workout,I have found Pick Your Spot Pilates to be absolutely perfect!  I can choose which spot I want to work-out for the day or do them all.  I usually walk first then add a 10 minute Pilate workout to wrap it up while my muscles are still warm.  I would highly recommend this workout video,Terry Griffith,66,5,1
229,B00004CZTO:can_i_give_it_6_stars?:l_gontzes,"Kindergarten Cop: DVD: Arnold Schwarzenegger,Penelope Ann Miller,Pamela Reed,Linda Hunt,Richard Tyson,Carroll Baker,Cathy Moriarty,Joseph Cousins,Christian Cousins,Park Overall,Jayne Brook,Richard Portnow,Tom Kurlander,Alix Koromzay,Betty Lou Henson,Heidi Swedberg,Bob Nelson (II),Molly Cleator,Gene Elman,Susan Burns,Ivan Reitman",Can I give it 6 Stars?,"An excellent comedy, Kindergarten Cop, brings to the screen the story of a detective that goes undercover to find a key witness and track down a dangerous criminal.  What complicates things is that it's Arnold Schwarzenegger and he goes undercover as a kindergarten teacher...
The film combines comedy with action and adventure though it is primarily a comedy and a great one at that!
Arnold Schwarzenegger, (!) and the rest of the cast, have truly outdone themselves with their performances, which are outstanding to say the least!  All the actors, without exceptions, give it their 100% and it really shows (the chemistry is AMAZING)! Very well written and very well presented, it allows for a highly entertaining movie that can be watched over and over again!
The setting, the plot, the dialogues, the humor, and the music are all wonderful!
In short, Kindergarten Cop is a movie definitely worth watching and one to seriously consider adding to your movie collection (if you haven't done so already)!",L Gontzes,0,5,1
230,B00004CZTO:ya_hu:p._whitlock,"Kindergarten Cop: DVD: Arnold Schwarzenegger,Penelope Ann Miller,Pamela Reed,Linda Hunt,Richard Tyson,Carroll Baker,Cathy Moriarty,Joseph Cousins,Christian Cousins,Park Overall,Jayne Brook,Richard Portnow,Tom Kurlander,Alix Koromzay,Betty Lou Henson,Heidi Swedberg,Bob Nelson (II),Molly Cleator,Gene Elman,Susan Burns,Ivan Reitman",Ya Hu,"Hard-bitten cop John Kimble (Arnold Schwarzenegger) gets more than he bargained for when he goes undercover as a kindergarten teacher to pursue murderous drug dealer Cullen Crisp (Richard Tyson) while at the same time protecting the man's young son. Pitted against a classroom full of rowdy, 6-year-old moppets whose monkeyshines try his patience and test his mettle, Kimble may have finally met his match ... in more ways than one",P. Whitlock,33,4,1
231,B00009PSDY:wonderful_for_both_children_and_adults:susan_todd,"The Blue Angels, In Pursuit of Excellence: DVD: Dreams Come True",wonderful for both children and adults,"My 3 year old son loved this movie.  He sat in front of the tv with his model blue angel and mimicked every move the planes made in the video.  It was fun to watch my son and husband watch this video together, they both had big smiles on their faces.  The pilots in this video send a wonderful message to young children with dreams.  My 3 year old says ""when I get big I am going to fly blue angel #5"".  I highly reccomend this video",susan todd,75,5,1
232,B0007XG59U:the_whole_kit_and_kaboodle_(question_is_it_worth_it)?:eric_pregosin,"The Thorn Birds Collector's Edition (The Thorn Birds / The Thorn Birds 2 - The Missing Years): DVD: Richard Chamberlain,Rachel Ward,Barbara Stanwyck,Christopher Plummer,Jean Simmons,Richard Kiley,Ken Howard,Piper Laurie,Earl Holliman,Mare Winningham,Bryan Brown,Philip Anglim,John Friedrich,Stephen W. Burns,Brett Cullen,Dwier Brown,Sydney Penny,Allyn Ann McLerie,Richard Venture,Stephanie Faracy,Daryl Duke,Kevin James Dobson",The whole kit and kaboodle (question is it worth it)?,"Since I've already reviewed and bought both of these as separate items, I'm not gonna repeat anything about each show (see individual reviews for that).  I will just rehash what I have all along.  Despite its missing pieces from the book, the Original is still 5 star material.  The ""in betweener"" is only worth it's value because it is a disc copy (as opposed to a tape copy).  My advice, buy the Original separately, and read the book to get the ""real missing years"".  If you are building a library of ""ALL Richard Chamberlain"", then buy both or this combo.  But be prepared to be disappointed in what the alleged ""Missing Years"" has to offer (again see separate review)",Eric Pregosin,100,5,1
233,B0007NN6JC:a_slice_of_life_most_people_will_never_experience.:g._dexter,"The Job - The Complete Series: DVD: Denis Leary,Lenny Clarke,Bill Nunn,Diane Farr,Adam Ferrara,Richard Gant,John Ortiz,Julian Acosta,Keith David,Wendy Makkena,Karyn Parsons,Del Pentecost,Tucker Gates",A slice of life most people will never experience.,"I found this series to be fun, gritty, and lifelike.  The characters in the Precinct remind me so much of guys I used to work with on the job.  Certainly some artistic license is taken, but for the most part, this is a slice of life which most people will never experience in their day to day jobs.  Denis Leary has risen to the top of my list as not only a comedian, but a really talented character actor.  His supporting cast fits well, and all in all I would recommend this series to anyone who is a fan of Rescue Me, or Denis Leary",G. Dexter,0,5,1
234,B0002849HA:great_lessons:t._dechnik,"The Fog of War: Eleven Lessons from the Life of Robert S. McNamara: DVD: Errol Morris,Robert McNamara",Great Lessons,"A great behind-the-scenes look at decisions that shaped history - and nearly killed all of us.
Cross-reference this with the more recent Kennedy biographies for a wider, sobering context.
This is the sort of thing that the Bush Administration should have watched before deciding to invade Iraq.",T. Dechnik,100,5,1
235,"B000068IET:very_funny.:g._wilson_""zoegrace2""","Vampire's Kiss: DVD: Nicolas Cage,Maria Conchita Alonso,Jennifer Beals,Elizabeth Ashley,Kasi Lemmons,Bob Lujan,Jessica Lundy,Johnny Walker (VII),Boris Leskin,Michael Knowles,John Michael Higgins,Jodie Markell,Marc Coppola,David Hyde Pierce,Amy Stiller,Helen Lloyd Breed,Sol Echeverr�a,Jill Gatsby,Rex Robbins,Robert Dorfman,Robert Bierman",very funny.,"This is probably one of the funniest movies I've ever seen.  Those who don't think it's funny are those who are easily offended.  If you are easily offended or politically correct you probably won't enjoy this film.

Having said that, if you like vampires you won't necessarily dislike this film.  I completely disagree with the reviewer who said ""If you like vampires, you will not like this movie."" That's crap.  I love vampires/vampire movies and I loved this movie.  Believe it or not, not all vampire fans are two-dimensional, some of us are actually well rounded.

The person who compared it to Polanski's ""Repulsion"" needs to get away from the bong.  While both deal with mental insanity, the same can be said about a lot of films.  ""Repulsion"" was just disturbing and weird, and not overly entertaining.  (Polanski's work is highly overrated and pretentious.  We watch films to be entertained, not to have whatever it is Polanski tries to pull.)

Having said all this, this is definitely not a film for everyone.  It was way ahead of it's time when it was made.  Had it been made now, there would likely be a huge cult following behind it...but then again, maybe not.  As liberal as most like to imagine themselves, we still live in a country of highly uptight people, easily offended, and unable to laugh at the things we fear or find disturbing.

If you've got a sick sense of humor, add this to your video library, because if you aren't going to be able to laugh at it, you aren't going to enjoy it.","G. Wilson ""zoegrace2""",100,5,1
236,0767827813:murphy's_romance:j._hardcastle,"Murphy's Romance: DVD: Sally Field,James Garner,Brian Kerwin,Corey Haim,Dennis Burkley,Georgann Johnson,Dortha Duckworth,Michael Prokopuk,Billy Ray Sharkey,Michael Crabtree,Anna Levine,Charles Lane,Bruce French,John C. Becher,Henry Slate,Tom Rankin,Peggy McCay,Carole King,Ted Gehring,Joshua Ravetch,Martin Ritt",Murphy's Romance,"Loved this movie when it first came out and loved it just as much the this time around.  Two of my favorite actors depicting a story that love has no boundaries.  Very funny and moving - yes, I'm a romantic! It's awesome!",J. Hardcastle,100,5,1
237,"B00005JN80:a_modern_day_television_classic...:britt_gillette_""thedvdreport.blogspot.com""","The A-Team - Season One: DVD: Ivan Dixon,Nicholas Sgarro,Bruce Kessler,Bernard McEveety (II),Stanley Ellis,Guy Magar,Bob Bralver,James Darren,John Peter Kousakis,Michael Vejar,Les Sheldon,James Fargo,Ron Satlof,Craig R. Baxley,Arnold Laven",A modern day television classic...,"One of the many hit TV shows inextricably linked to the 1980's is The A-Team, an action series with plenty of bombs, machine guns, and bazookas - where miraculously no one ever seems to die! Short for ""Alpha Team,"" The A-Team is a Vietnam-era crack commando unit wrongfully accused of robbing the Bank of Hanoi. Having escaped from a maximum security prison, the four man team survives in the anonymity of the Los Angeles underground. And with the government still hot on their trail, they're forced to work as soldiers of fortune, providing aid and assistance to the helpless victims of various injustices...

The A-Team is led by cigar aficionado Col. John ""Hannibal"" Smith (George Peppard), a wise-cracking officer who always has a plan in the works. Hannibal is flanked by Lt. Templeton ""Faceman"" Peck (Dirk Benedict), the consummate ladies' man; Sgt. Bosco ""B.A."" Baracus (Mr. T), a gold-drenched muscleman afraid of flying; and Captain H.M ""Howling Mad"" Murdock, a lanky mental case who nevertheless carries out his missions with flawless precision. Together, they travel the country in B.A.'s trademark black van, fighting for justice and attempting to elude the clutches of the nefarious Colonel Decker (Lance LeGault) who wants nothing more in life than to capture The A-Team...

The A-Team (Season 1) DVD features a number of action-packed episodes including the season premiere ""Mexican Slayride"" in which journalist Amy Allen sets out to prove the existence of The A-Team and its various good deeds. But when a fellow reporter is kidnapped by Mexican renegades, Amy gets a firsthand look at The A-Team's handiwork when she hires them to rescue her friend... Other notable episodes from Season 1 include ""Holiday in the Hills"" in which, following a plane crash, The A-Team is forced to do battle with a group of mountain men, and ""One More Time"" in which the U.S. government itself hires The A-Team to rescue a general and his daughter from South American guerillas...

Below is a list of episodes included on The A-Team (Season 1) DVD:

Episode 1 (Mexican Slayride: Part 1)
Episode 2 (Mexican Slayride: Part 2)
Episode 3 (Children of Jamestown)
Episode 4 (Pros and Cons)
Episode 5 (A Small and Deadly War)
Episode 6 (Black Day at Bad Rock)
Episode 7 (The Rabbit Who Ate Las Vegas)
Episode 8 (The Out-of-Towners)
Episode 9 (Holiday in the Hills)
Episode 10 (West Coast Turnaround)
Episode 11 (One More Time)
Episode 12 (Till Death Do Us Part)
Episode 13 (The Beast from the Belly of a Boeing)
Episode 14 (A Nice Place to Visit)

The DVD Repor","Britt Gillette ""thedvdreport.blogspot.com""",87,5,1
238,"B000077VRX:a_surprisingly_deep,_funny,_and_charming_film!:rachel_alice_hunter_""rachelsfx""","Tadpole: DVD: Aaron Stanford,Kate Mara,Robert Iler,Peter Appel,Bebe Neuwirth,Ron Rifkin,Alicia Van Couvering,John Ritter,Sigourney Weaver,Paul Butler,Michael Connors,Theo Kogan,Adam LeFevre,Hope Chernov,Debbon Ayer,Harry Kellerman,Reade Kelly,Danielle Di Vecchio,John Feltch,Henry Haile,Gary Winick","A surprisingly deep, funny, and charming film!","It is nice to see Bebe Neuwirth in something other than Cheers.

Oscar (Aaron Stanford) is too sophisticated for girls his age but not for his stepmother (Sigourney Weaver) and Bebe Neuwirth (the seductress). Women are all over him. His stepmom ignores him and chiropractor thinks she finds the romantic she's always dreamed of. The joking innuendos are quite hilarious reminding me of the Graduate. Gary Winnick (the director) shot this movie on a digital camera in two weeks and won raves at the festivals.

The little captions before or after a scene kinda tell you how Oscar is working or getting worked over. John Ritter (Dad, apparently serious but funny) and the whole cast gives strong performances certainly earning their street creed.

You'll find charming nuggets of truth in this movie, quite a bit of wit, and hilarity. Sure, Oscar is 15 and, rather than opening his eyes to girls, they open his. His daydreams about his stepmom are electrifyingly filmed.

As for the morality, I think people are a little paranoid over this taut, striking film. If you are openminded, you'll find this film is more about coming of age than what narrow minded people think. It is a light film to the touch and men will probably be reliving high school fantasies about the older woman. Women will like it because it shows how men are nothing more than putty in their hands. It is just amazing how much depth this film has in 77 minutes!

Rachel Alice Hunter
Chairwoman
Teardropfilms Entertainment Corporatio","Rachel Alice Hunter ""rachelsfx""",0,5,1
239,B00006RVJR:hilarious_and_uplifting:dennis_littrell,"Barbershop: DVD: Ice Cube,Anthony Anderson,Cedric the Entertainer,Sean Patrick Thomas,Eve (II),Troy Garity,Michael Ealy,Leonard Earl Howze,Keith David,Jazsmin Lewis,Lahmard J. Tate,Tom Wright,Jason Winston George,DeRay Davis,Sonya Eddy,Saralynne Crittenden,Jasmine Randle,Naomi Young Armstrong,Marcia Wright,Lorenzo Clemons,Tim Story",Hilarious and uplifting,"From the Sisyphean (say what?) misadventures of a kind of black Laurel and Hardy duo (Anthony Anderson and Lahmard J. Tate) who steal an ATM machine with no money in it that they can't open, to the white dude who thinks he's black, to Cedric the Entertainer who thinks that Rosa Parks got too much credit for parking her butt on the bus, to sexy and saucy Eve who always loves the wrong guy, this is one fine piece of entertainment.  And Ice Cube as Calvin who owns the shop ain't so bad himself, although he sure has to frown a lot.

Well, he's got troubles right here in the Windy City.  He's always got an entrepreneurial scheme up his sleeve that just doesn't quite work out which causes him to fall behind in his property taxes.  Now this might not be such a big deal but the barbershop has been in his family for three generations and it serves as a kind of neighborhood club where people can hang out and shoot the breeze.  It's a beloved kind of place.  Enter Lester Wallace the loan shark with muscle who makes Calvin an offer he can't refuse.  Well, he does refuse it or at least he tries, but Wallace ain't the kind of dude to take a refusal.

Can Calvin save the barbershop?  That's the question of the main plot line, but what really makes this movie such a treat are the barbershop mini-stories that are neatly tied together and the fine repartee.  And what makes THAT work is that everything in the film is seen from a point of view inside the black community and not from somebody else looking in (which never works, but is often tried).
Add a warm and redemptive ending, and there ain't nobody cryin'.

But see this for Tim Story who directed and got it all right, and for Mark Brown, Don D. Scott and Marshall Todd who wrote the neat and very funny script",Dennis Littrell,100,5,1
240,"B0009PVZZK:you_guys_aint_no_average_street_punks:jay_""caffeineman""","Samurai Champloo - Volume 5: DVD: Darrel Guilbeau,Melodee Spevack,Tomomichi Nishimura,Michael McConnohie,Reiko Kiuchi,Kim Strauss,Jamieson Price,Johnny Yong Bosch,George C. Cole,Otoya Kawano,Michael Forest,William Knight (III),Joe Cappelletti,Takehiro Murozono,Osamu Ryutani,Daisuke G�ri,Masako Katsuki,Takaya Hashi,Lex Lang,Sayuri,Shinichir� Watanabe",you guys aint no average street punks,"the fifth installment of samurai champloo has proven, like the volumes before it, that good things come to those who wait. with masterful artwork, great music and action-packed scenes, samurai champloo has kept the industry alive. below are my ratings for the four episodes on this volume.


episode seventeen: lullabies of the lost verse2- the fans that watched volume four have been waiting for this episode: it finishes what volume four left unfinished. this episode reveals the fate of our heroes and if their fate brings them together again.
i rate this episode a 10/10. great episode nomatter how many times i watch it.

episode eighteen: war of the words- mugen is illiterate! as mugen finally comes to terms with this, fuu tries to fend off two crazy boys with the hots for her! and amidst this commotion, visits a grave of a man he had great respect for.
i rate this episode 9/10

episode nineteen: unholy union- jin, mugen and fuu discover a fraud involving selling weaponry and the underground christians. intrigued? guess you gottta watch it! good episode.
i rate this episode a 7/10. it was quite funny, but there was less action and less plot compared to other episodes. still, a good thirty minutes.

episode twenty: elegy of entrapment verse1- it's happened again! this episode is one part of a two part episode on the end of this dvd. that means we are to be cliffhung once again. still, this is a really good episode.
i rate this episode a 10/10.


well, thats it for this review. check out my others for this series.","jay ""caffeineman""",100,5,1
241,"B0007GP6ZG:captivating:gary_gage_""the_councilman""","The Dust Factory: DVD: Eric Small (IV),Armin Mueller-Stahl,Hayden Panettiere,Ryan Kelley,Kim Myers,George De La Pena,Michael Angarano,Peter Horton,Kyle Hansen,Ted Roisum,Ayanna Berkshire,Shuhe,Robert Blanche",Captivating,"For those seeking a captivating 99 minute escape from reality into a beautifully filmed, flawlessly written, directed  acted world of fantasy this is the must see movie for you. The character's Ryan (Ryan Kelly), Melanie (Hayden Panettiere), and Grandpa (Armin Mueller-Stahl) will collectively take you on a memorable journey you'll want to take over and over.
The ""special feature"" music video (Someone Like You)of Hayden is worth the purchase price in itself.
Pop a bag of popcorn, and invite the whole family over for this one,..they will be thanking you afterward.","Gary Gage ""The Councilman""",100,5,1
242,"B000FIMG5Y:loved_every_minute:l._grigg_""leskagr""",Grey's Anatomy - Season Two: DVD: Grey's Anatomy,Loved Every Minute,"I was so glad to see the entire season in one set.  I hope one day, if they haven't already done so, that they put out a Season 1 set.  Love the show, and being able to watch whenever I want","L. Grigg ""leskagr""",0,5,1
243,"B000H6SXR4:a_great_coming_of_age_film:hank_""deep_space_researcher""",Bend It Like Beckham: DVD: Keira Knightley,A Great Coming of Age Film,"Bend It Like Beckham is a very enjoyable coming of age film for teen aged girls.  The film sensitively portrays a young Indian girl's difficulties in convincing her parents that playing soccer is a worthwhile activity that can help her develop her identity and well being.  The film is enjoyable on several levels: 1) there is the cultural clash between Britons of various descent, 2) there is the hilarious ""lesbian"" mixup, and 3) the pure sports film.  All in all a very enjoyable experience and a great film for young people","Hank ""Deep Space Researcher""",0,5,1
244,"B000FSMEBA:good_time_watching_good_times:cheryl_d._h._smith_""coolness""","Good Times - The Complete Sixth Season: DVD: Donald McKayle,John Rich,Bob LaHendro,Jack Shea (III)",Good Time Watching Good Times,The sixth season is the only one I had not seen all of the episodes for when it was on and it does not disappoint (except for the fact that this is the last season).  Florida's return and the addition of Keith brings more to the Evans' family home.  I enjoy watching each episode over and over.  This is much better TV than what today's network television has to offer,"Cheryl D. H. Smith ""Coolness""",0,5,1
